Country code,Country,Category,Demographic Group,Rank,Time Spent/User,Formatted,TIme spent change (%)
AUS,Australia,Games / Music,18-24,1,2.18x,2.18,1.18
AUS,Australia,Games / Sports,18-24,2,1.67x,1.67,0.67
AUS,Australia,Games / Action,18-24,3,1.60x,1.60,0.6
AUS,Australia,Games / Role Playing,18-24,4,1.53x,1.53,0.53
AUS,Australia,Games / Strategy,18-24,5,1.51x,1.51,0.51
AUS,Australia,Graphics & Design,18-24,6,1.41x,1.41,0.41
AUS,Australia,Entertainment,18-24,7,1.30x,1.30,0.3
AUS,Australia,Games / Simulation,18-24,8,1.24x,1.24,0.24
AUS,Australia,Social Networking,18-24,9,1.24x,1.24,0.24
AUS,Australia,Photo & Video,18-24,10,1.22x,1.22,0.22
AUS,Australia,Music,18-24,11,1.15x,1.15,0.15
AUS,Australia,Education,18-24,12,1.12x,1.12,0.12
AUS,Australia,Games / Adventure,18-24,13,1.06x,1.06,0.06
AUS,Australia,Games / Racing,18-24,14,1.06x,1.06,0.06
AUS,Australia,News,18-24,15,1.04x,1.04,0.04
AUS,Australia,Games / Casual,18-24,16,1.00x,1.00,0
AUS,Australia,Utilities,18-24,17,0.99x,0.99,-0.01
AUS,Australia,Games / Card,18-24,18,0.97x,0.97,-0.03
AUS,Australia,Navigation,18-24,19,0.95x,0.95,-0.05
AUS,Australia,Lifestyle,18-24,20,0.94x,0.94,-0.06
AUS,Australia,Medical,18-24,21,0.88x,0.88,-0.12
AUS,Australia,Sports,18-24,22,0.88x,0.88,-0.12
AUS,Australia,Books,18-24,23,0.85x,0.85,-0.15
AUS,Australia,Food & Drink,18-24,24,0.84x,0.84,-0.16
AUS,Australia,Games / Board,18-24,25,0.82x,0.82,-0.18
AUS,Australia,Travel,18-24,26,0.82x,0.82,-0.18
AUS,Australia,Productivity,18-24,27,0.80x,0.80,-0.2
AUS,Australia,Games / Trivia,18-24,28,0.79x,0.79,-0.21
AUS,Australia,Games / Puzzle,18-24,29,0.79x,0.79,-0.21
AUS,Australia,Health & Fitness,18-24,30,0.78x,0.78,-0.22
AUS,Australia,Games / Word,18-24,31,0.73x,0.73,-0.27
AUS,Australia,Shopping,18-24,32,0.63x,0.63,-0.37
AUS,Australia,Finance,18-24,33,0.58x,0.58,-0.42
AUS,Australia,Business,18-24,34,0.52x,0.52,-0.48
AUS,Australia,Weather,18-24,35,0.45x,0.45,-0.55
AUS,Australia,Games / Casino,18-24,36,0.45x,0.45,-0.55
AUS,Australia,Business,25-44,1,1.27x,1.27,0.27
AUS,Australia,Games / Casino,25-44,2,1.26x,1.26,0.26
AUS,Australia,Shopping,25-44,3,1.23x,1.23,0.23
AUS,Australia,Food & Drink,25-44,4,1.21x,1.21,0.21
AUS,Australia,Finance,25-44,5,1.21x,1.21,0.21
AUS,Australia,Health & Fitness,25-44,6,1.16x,1.16,0.16
AUS,Australia,Sports,25-44,7,1.13x,1.13,0.13
AUS,Australia,Lifestyle,25-44,8,1.12x,1.12,0.12
AUS,Australia,Productivity,25-44,9,1.11x,1.11,0.11
AUS,Australia,Navigation,25-44,10,1.09x,1.09,0.09
AUS,Australia,Games / Racing,25-44,11,1.08x,1.08,0.08
AUS,Australia,Games / Adventure,25-44,12,1.08x,1.08,0.08
AUS,Australia,Games / Simulation,25-44,13,1.08x,1.08,0.08
AUS,Australia,Weather,25-44,14,1.07x,1.07,0.07
AUS,Australia,Games / Word,25-44,15,1.05x,1.05,0.05
AUS,Australia,Games / Puzzle,25-44,16,1.04x,1.04,0.04
AUS,Australia,Games / Card,25-44,17,1.04x,1.04,0.04
AUS,Australia,Utilities,25-44,18,1.04x,1.04,0.04
AUS,Australia,Music,25-44,19,1.03x,1.03,0.03
AUS,Australia,Books,25-44,20,1.01x,1.01,0.01
AUS,Australia,Games / Board,25-44,21,1.00x,1.00,0
AUS,Australia,Travel,25-44,22,0.98x,0.98,-0.02
AUS,Australia,Education,25-44,23,0.98x,0.98,-0.02
AUS,Australia,Medical,25-44,24,0.98x,0.98,-0.02
AUS,Australia,Social Networking,25-44,25,0.98x,0.98,-0.02
AUS,Australia,Entertainment,25-44,26,0.96x,0.96,-0.04
AUS,Australia,Photo & Video,25-44,27,0.96x,0.96,-0.04
AUS,Australia,News,25-44,28,0.94x,0.94,-0.06
AUS,Australia,Games / Casual,25-44,29,0.89x,0.89,-0.11
AUS,Australia,Graphics & Design,25-44,30,0.89x,0.89,-0.11
AUS,Australia,Games / Strategy,25-44,31,0.87x,0.87,-0.13
AUS,Australia,Games / Role Playing,25-44,32,0.82x,0.82,-0.18
AUS,Australia,Games / Trivia,25-44,33,0.80x,0.80,-0.2
AUS,Australia,Games / Action,25-44,34,0.77x,0.77,-0.23
AUS,Australia,Games / Sports,25-44,35,0.66x,0.66,-0.34
AUS,Australia,Games / Music,25-44,36,0.63x,0.63,-0.37
AUS,Australia,Weather,45+,1,2.65x,2.65,1.65
AUS,Australia,Medical,45+,2,2.39x,2.39,1.39
AUS,Australia,Games / Puzzle,45+,3,1.97x,1.97,0.97
AUS,Australia,Games / Word,45+,4,1.84x,1.84,0.84
AUS,Australia,Games / Casual,45+,5,1.84x,1.84,0.84
AUS,Australia,Games / Casino,45+,6,1.76x,1.76,0.76
AUS,Australia,Games / Board,45+,7,1.51x,1.51,0.51
AUS,Australia,Books,45+,8,1.49x,1.49,0.49
AUS,Australia,News,45+,9,1.45x,1.45,0.45
AUS,Australia,Games / Sports,45+,10,1.28x,1.28,0.28
AUS,Australia,Games / Trivia,45+,11,1.25x,1.25,0.25
AUS,Australia,Productivity,45+,12,1.25x,1.25,0.25
AUS,Australia,Health & Fitness,45+,13,1.23x,1.23,0.23
AUS,Australia,Finance,45+,14,1.19x,1.19,0.19
AUS,Australia,Sports,45+,15,1.17x,1.17,0.17
AUS,Australia,Games / Role Playing,45+,16,1.12x,1.12,0.12
AUS,Australia,Games / Adventure,45+,17,1.08x,1.08,0.08
AUS,Australia,Shopping,45+,18,1.08x,1.08,0.08
AUS,Australia,Travel,45+,19,1.05x,1.05,0.05
AUS,Australia,Business,45+,20,0.98x,0.98,-0.02
AUS,Australia,Education,45+,21,0.98x,0.98,-0.02
AUS,Australia,Navigation,45+,22,0.94x,0.94,-0.06
AUS,Australia,Utilities,45+,23,0.92x,0.92,-0.08
AUS,Australia,Games / Action,45+,24,0.91x,0.91,-0.09
AUS,Australia,Lifestyle,45+,25,0.89x,0.89,-0.11
AUS,Australia,Photo & Video,45+,26,0.85x,0.85,-0.15
AUS,Australia,Music,45+,27,0.81x,0.81,-0.19
AUS,Australia,Graphics & Design,45+,28,0.80x,0.80,-0.2
AUS,Australia,Games / Card,45+,29,0.78x,0.78,-0.22
AUS,Australia,Social Networking,45+,30,0.70x,0.70,-0.3
AUS,Australia,Food & Drink,45+,31,0.70x,0.70,-0.3
AUS,Australia,Entertainment,45+,32,0.69x,0.69,-0.31
AUS,Australia,Games / Strategy,45+,33,0.62x,0.62,-0.38
AUS,Australia,Games / Music,45+,34,0.49x,0.49,-0.51
AUS,Australia,Games / Simulation,45+,35,0.40x,0.40,-0.6
AUS,Australia,Games / Racing,45+,36,0.36x,0.36,-0.64
BRA,Brazil,Graphics & Design,18-24,1,1.32x,1.32,0.32
BRA,Brazil,News,18-24,2,1.29x,1.29,0.29
BRA,Brazil,Games / Action,18-24,3,1.28x,1.28,0.28
BRA,Brazil,Lifestyle,18-24,4,1.24x,1.24,0.24
BRA,Brazil,Games / Sports,18-24,5,1.22x,1.22,0.22
BRA,Brazil,Music,18-24,6,1.19x,1.19,0.19
BRA,Brazil,Entertainment,18-24,7,1.19x,1.19,0.19
BRA,Brazil,Games / Strategy,18-24,8,1.17x,1.17,0.17
BRA,Brazil,Games / Music,18-24,9,1.16x,1.16,0.16
BRA,Brazil,Games / Racing,18-24,10,1.15x,1.15,0.15
BRA,Brazil,Books,18-24,11,1.15x,1.15,0.15
BRA,Brazil,Games / Role Playing,18-24,12,1.11x,1.11,0.11
BRA,Brazil,Photo & Video,18-24,13,1.11x,1.11,0.11
BRA,Brazil,Games / Trivia,18-24,14,1.09x,1.09,0.09
BRA,Brazil,Social Networking,18-24,15,1.09x,1.09,0.09
BRA,Brazil,Games / Simulation,18-24,16,1.07x,1.07,0.07
BRA,Brazil,Education,18-24,17,1.07x,1.07,0.07
BRA,Brazil,Productivity,18-24,18,1.06x,1.06,0.06
BRA,Brazil,Games / Adventure,18-24,19,1.02x,1.02,0.02
BRA,Brazil,Utilities,18-24,20,0.98x,0.98,-0.02
BRA,Brazil,Games / Board,18-24,21,0.94x,0.94,-0.06
BRA,Brazil,Sports,18-24,22,0.93x,0.93,-0.07
BRA,Brazil,Games / Word,18-24,23,0.92x,0.92,-0.08
BRA,Brazil,Games / Card,18-24,24,0.91x,0.91,-0.09
BRA,Brazil,Health & Fitness,18-24,25,0.89x,0.89,-0.11
BRA,Brazil,Games / Casino,18-24,26,0.85x,0.85,-0.15
BRA,Brazil,Shopping,18-24,27,0.82x,0.82,-0.18
BRA,Brazil,Food & Drink,18-24,28,0.82x,0.82,-0.18
BRA,Brazil,Games / Casual,18-24,29,0.80x,0.80,-0.2
BRA,Brazil,Navigation,18-24,30,0.76x,0.76,-0.24
BRA,Brazil,Finance,18-24,31,0.74x,0.74,-0.26
BRA,Brazil,Games / Puzzle,18-24,32,0.71x,0.71,-0.29
BRA,Brazil,Medical,18-24,33,0.68x,0.68,-0.32
BRA,Brazil,Business,18-24,34,0.64x,0.64,-0.36
BRA,Brazil,Travel,18-24,35,0.51x,0.51,-0.49
BRA,Brazil,Weather,18-24,36,0.38x,0.38,-0.62
BRA,Brazil,Weather,25-44,1,1.39x,1.39,0.39
BRA,Brazil,Travel,25-44,2,1.36x,1.36,0.36
BRA,Brazil,Business,25-44,3,1.32x,1.32,0.32
BRA,Brazil,Medical,25-44,4,1.29x,1.29,0.29
BRA,Brazil,Food & Drink,25-44,5,1.21x,1.21,0.21
BRA,Brazil,Finance,25-44,6,1.20x,1.20,0.2
BRA,Brazil,Navigation,25-44,7,1.20x,1.20,0.2
BRA,Brazil,Shopping,25-44,8,1.17x,1.17,0.17
BRA,Brazil,Games / Casino,25-44,9,1.16x,1.16,0.16
BRA,Brazil,Games / Puzzle,25-44,10,1.16x,1.16,0.16
BRA,Brazil,Games / Casual,25-44,11,1.13x,1.13,0.13
BRA,Brazil,Health & Fitness,25-44,12,1.10x,1.10,0.1
BRA,Brazil,Games / Card,25-44,13,1.09x,1.09,0.09
BRA,Brazil,Sports,25-44,14,1.07x,1.07,0.07
BRA,Brazil,Utilities,25-44,15,1.01x,1.01,0.01
BRA,Brazil,Games / Adventure,25-44,16,1.00x,1.00,0
BRA,Brazil,Games / Board,25-44,17,0.98x,0.98,-0.02
BRA,Brazil,Games / Simulation,25-44,18,0.98x,0.98,-0.02
BRA,Brazil,Productivity,25-44,19,0.96x,0.96,-0.04
BRA,Brazil,Games / Word,25-44,20,0.95x,0.95,-0.05
BRA,Brazil,Education,25-44,21,0.94x,0.94,-0.06
BRA,Brazil,Games / Role Playing,25-44,22,0.94x,0.94,-0.06
BRA,Brazil,Social Networking,25-44,23,0.94x,0.94,-0.06
BRA,Brazil,Games / Trivia,25-44,24,0.91x,0.91,-0.09
BRA,Brazil,Photo & Video,25-44,25,0.91x,0.91,-0.09
BRA,Brazil,Games / Racing,25-44,26,0.91x,0.91,-0.09
BRA,Brazil,Games / Music,25-44,27,0.90x,0.90,-0.1
BRA,Brazil,Books,25-44,28,0.88x,0.88,-0.12
BRA,Brazil,Games / Strategy,25-44,29,0.87x,0.87,-0.13
BRA,Brazil,Entertainment,25-44,30,0.86x,0.86,-0.14
BRA,Brazil,Music,25-44,31,0.85x,0.85,-0.15
BRA,Brazil,Games / Sports,25-44,32,0.83x,0.83,-0.17
BRA,Brazil,Lifestyle,25-44,33,0.80x,0.80,-0.2
BRA,Brazil,Games / Action,25-44,34,0.78x,0.78,-0.22
BRA,Brazil,News,25-44,35,0.76x,0.76,-0.24
BRA,Brazil,Graphics & Design,25-44,36,0.76x,0.76,-0.24
BRA,Brazil,Weather,45+,1,3.01x,3.01,2.01
BRA,Brazil,Games / Puzzle,45+,2,1.97x,1.97,0.97
BRA,Brazil,Games / Word,45+,3,1.94x,1.94,0.94
BRA,Brazil,Travel,45+,4,1.57x,1.57,0.57
BRA,Brazil,Games / Board,45+,5,1.53x,1.53,0.53
BRA,Brazil,Finance,45+,6,1.41x,1.41,0.41
BRA,Brazil,Games / Casual,45+,7,1.30x,1.30,0.3
BRA,Brazil,Navigation,45+,8,1.23x,1.23,0.23
BRA,Brazil,Medical,45+,9,1.22x,1.22,0.22
BRA,Brazil,Business,45+,10,1.14x,1.14,0.14
BRA,Brazil,Utilities,45+,11,1.06x,1.06,0.06
BRA,Brazil,Shopping,45+,12,1.03x,1.03,0.03
BRA,Brazil,Health & Fitness,45+,13,1.03x,1.03,0.03
BRA,Brazil,Games / Card,45+,14,1.02x,1.02,0.02
BRA,Brazil,Games / Adventure,45+,15,1.01x,1.01,0.01
BRA,Brazil,Sports,45+,16,0.98x,0.98,-0.02
BRA,Brazil,Games / Casino,45+,17,0.95x,0.95,-0.05
BRA,Brazil,Photo & Video,45+,18,0.84x,0.84,-0.16
BRA,Brazil,Books,45+,19,0.82x,0.82,-0.18
BRA,Brazil,Education,45+,20,0.82x,0.82,-0.18
BRA,Brazil,Productivity,45+,21,0.78x,0.78,-0.22
BRA,Brazil,Social Networking,45+,22,0.72x,0.72,-0.28
BRA,Brazil,Games / Simulation,45+,23,0.70x,0.70,-0.3
BRA,Brazil,Food & Drink,45+,24,0.65x,0.65,-0.35
BRA,Brazil,Games / Strategy,45+,25,0.63x,0.63,-0.37
BRA,Brazil,Games / Trivia,45+,26,0.63x,0.63,-0.37
BRA,Brazil,Music,45+,27,0.61x,0.61,-0.39
BRA,Brazil,Entertainment,45+,28,0.61x,0.61,-0.39
BRA,Brazil,Games / Racing,45+,29,0.61x,0.61,-0.39
BRA,Brazil,Lifestyle,45+,30,0.60x,0.60,-0.4
BRA,Brazil,Games / Sports,45+,31,0.57x,0.57,-0.43
BRA,Brazil,Games / Action,45+,32,0.51x,0.51,-0.49
BRA,Brazil,Games / Music,45+,33,0.48x,0.48,-0.52
BRA,Brazil,Graphics & Design,45+,34,0.48x,0.48,-0.52
BRA,Brazil,Games / Role Playing,45+,35,0.45x,0.45,-0.55
BRA,Brazil,News,45+,36,0.45x,0.45,-0.55
CAN,Canada,Games / Sports,18-24,1,1.82x,1.82,0.82
CAN,Canada,Games / Action,18-24,2,1.59x,1.59,0.59
CAN,Canada,Graphics & Design,18-24,3,1.48x,1.48,0.48
CAN,Canada,Games / Music,18-24,4,1.46x,1.46,0.46
CAN,Canada,Games / Simulation,18-24,5,1.35x,1.35,0.35
CAN,Canada,Games / Strategy,18-24,6,1.31x,1.31,0.31
CAN,Canada,Games / Role Playing,18-24,7,1.28x,1.28,0.28
CAN,Canada,Games / Adventure,18-24,8,1.27x,1.27,0.27
CAN,Canada,Entertainment,18-24,9,1.26x,1.26,0.26
CAN,Canada,Photo & Video,18-24,10,1.23x,1.23,0.23
CAN,Canada,Education,18-24,11,1.22x,1.22,0.22
CAN,Canada,Games / Racing,18-24,12,1.22x,1.22,0.22
CAN,Canada,Social Networking,18-24,13,1.21x,1.21,0.21
CAN,Canada,Lifestyle,18-24,14,1.14x,1.14,0.14
CAN,Canada,Music,18-24,15,1.14x,1.14,0.14
CAN,Canada,Games / Card,18-24,16,1.13x,1.13,0.13
CAN,Canada,Games / Trivia,18-24,17,1.08x,1.08,0.08
CAN,Canada,Utilities,18-24,18,1.02x,1.02,0.02
CAN,Canada,Productivity,18-24,19,0.90x,0.90,-0.1
CAN,Canada,Books,18-24,20,0.90x,0.90,-0.1
CAN,Canada,Games / Board,18-24,21,0.89x,0.89,-0.11
CAN,Canada,Games / Casual,18-24,22,0.86x,0.86,-0.14
CAN,Canada,Navigation,18-24,23,0.84x,0.84,-0.16
CAN,Canada,Games / Puzzle,18-24,24,0.83x,0.83,-0.17
CAN,Canada,Sports,18-24,25,0.77x,0.77,-0.23
CAN,Canada,Food & Drink,18-24,26,0.76x,0.76,-0.24
CAN,Canada,News,18-24,27,0.73x,0.73,-0.27
CAN,Canada,Games / Word,18-24,28,0.65x,0.65,-0.35
CAN,Canada,Health & Fitness,18-24,29,0.63x,0.63,-0.37
CAN,Canada,Shopping,18-24,30,0.61x,0.61,-0.39
CAN,Canada,Business,18-24,31,0.61x,0.61,-0.39
CAN,Canada,Finance,18-24,32,0.58x,0.58,-0.42
CAN,Canada,Medical,18-24,33,0.50x,0.50,-0.5
CAN,Canada,Travel,18-24,34,0.50x,0.50,-0.5
CAN,Canada,Games / Casino,18-24,35,0.49x,0.49,-0.51
CAN,Canada,Weather,18-24,36,0.43x,0.43,-0.57
CAN,Canada,Health & Fitness,25-44,1,1.25x,1.25,0.25
CAN,Canada,Medical,25-44,2,1.23x,1.23,0.23
CAN,Canada,Business,25-44,3,1.21x,1.21,0.21
CAN,Canada,Shopping,25-44,4,1.21x,1.21,0.21
CAN,Canada,Finance,25-44,5,1.21x,1.21,0.21
CAN,Canada,Food & Drink,25-44,6,1.19x,1.19,0.19
CAN,Canada,Travel,25-44,7,1.19x,1.19,0.19
CAN,Canada,Weather,25-44,8,1.18x,1.18,0.18
CAN,Canada,News,25-44,9,1.09x,1.09,0.09
CAN,Canada,Sports,25-44,10,1.08x,1.08,0.08
CAN,Canada,Productivity,25-44,11,1.06x,1.06,0.06
CAN,Canada,Navigation,25-44,12,1.06x,1.06,0.06
CAN,Canada,Lifestyle,25-44,13,1.05x,1.05,0.05
CAN,Canada,Utilities,25-44,14,1.05x,1.05,0.05
CAN,Canada,Books,25-44,15,1.04x,1.04,0.04
CAN,Canada,Games / Board,25-44,16,1.03x,1.03,0.03
CAN,Canada,Games / Casual,25-44,17,1.02x,1.02,0.02
CAN,Canada,Games / Card,25-44,18,1.02x,1.02,0.02
CAN,Canada,Music,25-44,19,1.00x,1.00,0
CAN,Canada,Social Networking,25-44,20,1.00x,1.00,0
CAN,Canada,Games / Puzzle,25-44,21,1.00x,1.00,0
CAN,Canada,Games / Word,25-44,22,1.00x,1.00,0
CAN,Canada,Games / Music,25-44,23,0.98x,0.98,-0.02
CAN,Canada,Games / Adventure,25-44,24,0.98x,0.98,-0.02
CAN,Canada,Photo & Video,25-44,25,0.97x,0.97,-0.03
CAN,Canada,Entertainment,25-44,26,0.95x,0.95,-0.05
CAN,Canada,Games / Role Playing,25-44,27,0.95x,0.95,-0.05
CAN,Canada,Education,25-44,28,0.93x,0.93,-0.07
CAN,Canada,Games / Strategy,25-44,29,0.91x,0.91,-0.09
CAN,Canada,Games / Simulation,25-44,30,0.89x,0.89,-0.11
CAN,Canada,Graphics & Design,25-44,31,0.88x,0.88,-0.12
CAN,Canada,Games / Trivia,25-44,32,0.86x,0.86,-0.14
CAN,Canada,Games / Action,25-44,33,0.82x,0.82,-0.18
CAN,Canada,Games / Racing,25-44,34,0.78x,0.78,-0.22
CAN,Canada,Games / Casino,25-44,35,0.71x,0.71,-0.29
CAN,Canada,Games / Sports,25-44,36,0.69x,0.69,-0.31
CAN,Canada,Games / Casino,45+,1,5.28x,5.28,4.28
CAN,Canada,Games / Word,45+,2,2.81x,2.81,1.81
CAN,Canada,Weather,45+,3,2.26x,2.26,1.26
CAN,Canada,Games / Puzzle,45+,4,2.14x,2.14,1.14
CAN,Canada,Games / Trivia,45+,5,2.13x,2.13,1.13
CAN,Canada,Games / Racing,45+,6,1.93x,1.93,0.93
CAN,Canada,Medical,45+,7,1.88x,1.88,0.88
CAN,Canada,Sports,45+,8,1.65x,1.65,0.65
CAN,Canada,News,45+,9,1.64x,1.64,0.64
CAN,Canada,Games / Casual,45+,10,1.43x,1.43,0.43
CAN,Canada,Books,45+,11,1.41x,1.41,0.41
CAN,Canada,Games / Board,45+,12,1.39x,1.39,0.39
CAN,Canada,Finance,45+,13,1.32x,1.32,0.32
CAN,Canada,Shopping,45+,14,1.30x,1.30,0.3
CAN,Canada,Games / Simulation,45+,15,1.29x,1.29,0.29
CAN,Canada,Productivity,45+,16,1.25x,1.25,0.25
CAN,Canada,Navigation,45+,17,1.24x,1.24,0.24
CAN,Canada,Travel,45+,18,1.23x,1.23,0.23
CAN,Canada,Health & Fitness,45+,19,1.19x,1.19,0.19
CAN,Canada,Business,45+,20,1.11x,1.11,0.11
CAN,Canada,Education,45+,21,1.08x,1.08,0.08
CAN,Canada,Food & Drink,45+,22,0.98x,0.98,-0.02
CAN,Canada,Music,45+,23,0.97x,0.97,-0.03
CAN,Canada,Games / Adventure,45+,24,0.92x,0.92,-0.08
CAN,Canada,Lifestyle,45+,25,0.89x,0.89,-0.11
CAN,Canada,Games / Strategy,45+,26,0.88x,0.88,-0.12
CAN,Canada,Games / Card,45+,27,0.88x,0.88,-0.12
CAN,Canada,Utilities,45+,28,0.86x,0.86,-0.14
CAN,Canada,Games / Role Playing,45+,29,0.86x,0.86,-0.14
CAN,Canada,Entertainment,45+,30,0.83x,0.83,-0.17
CAN,Canada,Photo & Video,45+,31,0.83x,0.83,-0.17
CAN,Canada,Social Networking,45+,32,0.76x,0.76,-0.24
CAN,Canada,Games / Action,45+,33,0.72x,0.72,-0.28
CAN,Canada,Graphics & Design,45+,34,0.66x,0.66,-0.34
CAN,Canada,Games / Sports,45+,35,0.62x,0.62,-0.38
CAN,Canada,Games / Music,45+,36,0.35x,0.35,-0.65
DEU,Germany,Games / Music,18-24,1,1.74x,1.74,0.74
DEU,Germany,Games / Strategy,18-24,2,1.50x,1.50,0.5
DEU,Germany,Entertainment,18-24,3,1.44x,1.44,0.44
DEU,Germany,Graphics & Design,18-24,4,1.43x,1.43,0.43
DEU,Germany,Social Networking,18-24,5,1.43x,1.43,0.43
DEU,Germany,Games / Action,18-24,6,1.38x,1.38,0.38
DEU,Germany,Games / Racing,18-24,7,1.36x,1.36,0.36
DEU,Germany,Games / Sports,18-24,8,1.35x,1.35,0.35
DEU,Germany,Games / Role Playing,18-24,9,1.34x,1.34,0.34
DEU,Germany,Photo & Video,18-24,10,1.33x,1.33,0.33
DEU,Germany,Education,18-24,11,1.31x,1.31,0.31
DEU,Germany,Music,18-24,12,1.28x,1.28,0.28
DEU,Germany,Lifestyle,18-24,13,1.27x,1.27,0.27
DEU,Germany,Games / Simulation,18-24,14,1.25x,1.25,0.25
DEU,Germany,Games / Adventure,18-24,15,1.23x,1.23,0.23
DEU,Germany,Games / Trivia,18-24,16,1.19x,1.19,0.19
DEU,Germany,Utilities,18-24,17,1.15x,1.15,0.15
DEU,Germany,Books,18-24,18,1.14x,1.14,0.14
DEU,Germany,Sports,18-24,19,1.12x,1.12,0.12
DEU,Germany,Productivity,18-24,20,1.08x,1.08,0.08
DEU,Germany,Games / Casual,18-24,21,1.04x,1.04,0.04
DEU,Germany,Games / Board,18-24,22,0.94x,0.94,-0.06
DEU,Germany,Games / Puzzle,18-24,23,0.94x,0.94,-0.06
DEU,Germany,Travel,18-24,24,0.92x,0.92,-0.08
DEU,Germany,Games / Card,18-24,25,0.92x,0.92,-0.08
DEU,Germany,Games / Casino,18-24,26,0.91x,0.91,-0.09
DEU,Germany,Health & Fitness,18-24,27,0.87x,0.87,-0.13
DEU,Germany,Navigation,18-24,28,0.86x,0.86,-0.14
DEU,Germany,Games / Word,18-24,29,0.84x,0.84,-0.16
DEU,Germany,Finance,18-24,30,0.76x,0.76,-0.24
DEU,Germany,News,18-24,31,0.73x,0.73,-0.27
DEU,Germany,Shopping,18-24,32,0.72x,0.72,-0.28
DEU,Germany,Food & Drink,18-24,33,0.71x,0.71,-0.29
DEU,Germany,Business,18-24,34,0.69x,0.69,-0.31
DEU,Germany,Medical,18-24,35,0.64x,0.64,-0.36
DEU,Germany,Weather,18-24,36,0.54x,0.54,-0.46
DEU,Germany,Food & Drink,25-44,1,1.37x,1.37,0.37
DEU,Germany,Business,25-44,2,1.35x,1.35,0.35
DEU,Germany,Shopping,25-44,3,1.35x,1.35,0.35
DEU,Germany,Finance,25-44,4,1.29x,1.29,0.29
DEU,Germany,Health & Fitness,25-44,5,1.22x,1.22,0.22
DEU,Germany,Games / Casino,25-44,6,1.19x,1.19,0.19
DEU,Germany,Games / Card,25-44,7,1.15x,1.15,0.15
DEU,Germany,Travel,25-44,8,1.13x,1.13,0.13
DEU,Germany,Productivity,25-44,9,1.12x,1.12,0.12
DEU,Germany,Games / Adventure,25-44,10,1.09x,1.09,0.09
DEU,Germany,Utilities,25-44,11,1.09x,1.09,0.09
DEU,Germany,Games / Board,25-44,12,1.09x,1.09,0.09
DEU,Germany,News,25-44,13,1.08x,1.08,0.08
DEU,Germany,Medical,25-44,14,1.08x,1.08,0.08
DEU,Germany,Books,25-44,15,1.08x,1.08,0.08
DEU,Germany,Weather,25-44,16,1.07x,1.07,0.07
DEU,Germany,Games / Simulation,25-44,17,1.07x,1.07,0.07
DEU,Germany,Navigation,25-44,18,1.07x,1.07,0.07
DEU,Germany,Games / Role Playing,25-44,19,1.03x,1.03,0.03
DEU,Germany,Sports,25-44,20,1.03x,1.03,0.03
DEU,Germany,Photo & Video,25-44,21,1.02x,1.02,0.02
DEU,Germany,Music,25-44,22,1.01x,1.01,0.01
DEU,Germany,Lifestyle,25-44,23,1.01x,1.01,0.01
DEU,Germany,Games / Casual,25-44,24,0.99x,0.99,-0.01
DEU,Germany,Social Networking,25-44,25,0.97x,0.97,-0.03
DEU,Germany,Games / Sports,25-44,26,0.96x,0.96,-0.04
DEU,Germany,Games / Puzzle,25-44,27,0.96x,0.96,-0.04
DEU,Germany,Games / Action,25-44,28,0.95x,0.95,-0.05
DEU,Germany,Education,25-44,29,0.95x,0.95,-0.05
DEU,Germany,Entertainment,25-44,30,0.94x,0.94,-0.06
DEU,Germany,Graphics & Design,25-44,31,0.92x,0.92,-0.08
DEU,Germany,Games / Strategy,25-44,32,0.87x,0.87,-0.13
DEU,Germany,Games / Trivia,25-44,33,0.86x,0.86,-0.14
DEU,Germany,Games / Word,25-44,34,0.84x,0.84,-0.16
DEU,Germany,Games / Racing,25-44,35,0.80x,0.80,-0.2
DEU,Germany,Games / Music,25-44,36,0.71x,0.71,-0.29
DEU,Germany,Weather,45+,1,2.69x,2.69,1.69
DEU,Germany,Games / Word,45+,2,2.69x,2.69,1.69
DEU,Germany,Medical,45+,3,2.47x,2.47,1.47
DEU,Germany,Games / Puzzle,45+,4,2.17x,2.17,1.17
DEU,Germany,News,45+,5,1.98x,1.98,0.98
DEU,Germany,Games / Casino,45+,6,1.85x,1.85,0.85
DEU,Germany,Games / Trivia,45+,7,1.65x,1.65,0.65
DEU,Germany,Games / Casual,45+,8,1.65x,1.65,0.65
DEU,Germany,Games / Card,45+,9,1.50x,1.50,0.5
DEU,Germany,Games / Board,45+,10,1.46x,1.46,0.46
DEU,Germany,Games / Racing,45+,11,1.43x,1.43,0.43
DEU,Germany,Shopping,45+,12,1.32x,1.32,0.32
DEU,Germany,Navigation,45+,13,1.26x,1.26,0.26
DEU,Germany,Finance,45+,14,1.25x,1.25,0.25
DEU,Germany,Food & Drink,45+,15,1.21x,1.21,0.21
DEU,Germany,Health & Fitness,45+,16,1.19x,1.19,0.19
DEU,Germany,Business,45+,17,1.12x,1.12,0.12
DEU,Germany,Sports,45+,18,1.03x,1.03,0.03
DEU,Germany,Books,45+,19,1.01x,1.01,0.01
DEU,Germany,Travel,45+,20,1.00x,1.00,0
DEU,Germany,Productivity,45+,21,0.96x,0.96,-0.04
DEU,Germany,Games / Adventure,45+,22,0.95x,0.95,-0.05
DEU,Germany,Education,45+,23,0.90x,0.90,-0.1
DEU,Germany,Lifestyle,45+,24,0.89x,0.89,-0.11
