Country,Country code,year,category,category2,revenue
영국,GBR,2021,뉴스 및 잡지,비게임,7256714.89
영국,GBR,2018,도구,비게임,7218619.87
영국,GBR,2021,참고,비게임,7176770.35
영국,GBR,2014,비즈니스,비게임,7083482.08
영국,GBR,2021,커뮤니케이션,비게임,7069390.67
영국,GBR,2023,의료,비게임,6885322.64
영국,GBR,2020,뉴스 및 잡지,비게임,6881924.46
영국,GBR,2017,유틸리티,비게임,6858597.45
영국,GBR,2015,유틸리티,비게임,6809024.31
영국,GBR,2024,예술 및 디자인,비게임,6747499.46
영국,GBR,2014,유틸리티,비게임,6729533.92
영국,GBR,2019,금융,비게임,6703995.87
영국,GBR,2022,지도 및 내비게이션,비게임,6532525.61
영국,GBR,2016,유틸리티,비게임,6507190.34
영국,GBR,2020,음악 및 오디오,비게임,6455186.64
영국,GBR,2021,의료,비게임,6446040.93
영국,GBR,2022,참고,비게임,6426742.94
영국,GBR,2018,내비게이션,비게임,6393381.52
영국,GBR,2020,참고,비게임,6392929.3
영국,GBR,2024,동영상 플레이어 및 편집,비게임,6335440.24
영국,GBR,2019,음악 및 오디오,비게임,6069473.85
영국,GBR,2019,지도 및 내비게이션,비게임,5966539.65
영국,GBR,2016,내비게이션,비게임,5946798.35
영국,GBR,2017,도서,비게임,5848879.04
영국,GBR,2022,여행,비게임,5846936.58
영국,GBR,2018,참고,비게임,5839146.44
영국,GBR,2021,음악 및 오디오,비게임,5838472.93
영국,GBR,2014,도서,비게임,5824335.43
영국,GBR,2022,의료,비게임,5798630.08
영국,GBR,2024,음식 및 음료,비게임,5686967.36
영국,GBR,2016,데이트,비게임,5648023.66
영국,GBR,2018,금융,비게임,5620099.19
영국,GBR,2015,참고,비게임,5586322.66
영국,GBR,2024,날씨,비게임,5563824.45
영국,GBR,2022,뉴스 및 잡지,비게임,5540651.2
영국,GBR,2023,날씨,비게임,5538214.47
영국,GBR,2023,예술 및 디자인,비게임,5463158.05
영국,GBR,2021,동영상 플레이어 및 편집,비게임,5300353.17
영국,GBR,2014,참고,비게임,5123652.25
영국,GBR,2017,소셜,비게임,5005194.6
영국,GBR,2017,내비게이션,비게임,5000869.65
영국,GBR,2019,사진,비게임,4938013.01
영국,GBR,2019,참고,비게임,4895631.4
영국,GBR,2018,음악 및 오디오,비게임,4858477.1
영국,GBR,2020,커뮤니케이션,비게임,4721578.77
영국,GBR,2021,여행,비게임,4634409.34
영국,GBR,2020,동영상 플레이어 및 편집,비게임,4624486.95
영국,GBR,2019,뉴스 및 잡지,비게임,4580929.27
영국,GBR,2020,의료,비게임,4513884.89
영국,GBR,2022,날씨,비게임,4505763.22
영국,GBR,2021,날씨,비게임,4478649.44
영국,GBR,2023,동영상 플레이어 및 편집,비게임,4388101.86
영국,GBR,2020,여행,비게임,4378776.19
영국,GBR,2014,여행,비게임,4245867.43
영국,GBR,2019,그래픽 및 디자인,비게임,4222553.07
영국,GBR,2017,참고,비게임,4196288.02
영국,GBR,2014,커뮤니케이션,비게임,4158272.99
영국,GBR,2017,도구,비게임,4116141.37
영국,GBR,2015,도서,비게임,4095515.93
영국,GBR,2023,음식 및 음료,비게임,3998371.05
영국,GBR,2019,여행,비게임,3973550.96
영국,GBR,2015,여행,비게임,3947134.39
영국,GBR,2024,육아,비게임,3823566.2
영국,GBR,2014,잡지 및 신문,비게임,3809211.45
영국,GBR,2024,만화,비게임,3806185.22
영국,GBR,2021,음식 및 음료,비게임,3783813.23
영국,GBR,2018,여행,비게임,3672119.33
영국,GBR,2014,음식 및 음료,비게임,3600812.52
영국,GBR,2019,커뮤니케이션,비게임,3555241.44
영국,GBR,2020,날씨,비게임,3553460.29
영국,GBR,2024,자동차 및 차량,비게임,3512218.67
영국,GBR,2022,동영상 플레이어 및 편집,비게임,3485783.23
영국,GBR,2019,날씨,비게임,3467171.93
영국,GBR,2019,도서 및 참고자료,비게임,3408971.43
영국,GBR,2016,참고,비게임,3404176.52
영국,GBR,2023,만화,비게임,3354581.27
영국,GBR,2018,지도 및 내비게이션,비게임,3338057.98
영국,GBR,2022,음식 및 음료,비게임,3337284.59
영국,GBR,2019,의료,비게임,3299244.43
영국,GBR,2018,날씨,비게임,3288105.51
영국,GBR,2023,쇼핑,비게임,3220916.62
영국,GBR,2024,여행 및 지역,비게임,3201336.37
영국,GBR,2021,쇼핑,비게임,3186226.83
영국,GBR,2017,음악 및 오디오,비게임,3120383.73
영국,GBR,2022,만화,비게임,3078560.79
영국,GBR,2021,만화,비게임,3030208.8
영국,GBR,2016,도서,비게임,2969638.03
영국,GBR,2018,의료,비게임,2961652.56
영국,GBR,2022,예술 및 디자인,비게임,2939216.68
영국,GBR,2015,잡지 및 신문,비게임,2937809.41
영국,GBR,2020,음식 및 음료,비게임,2891445.4
영국,GBR,2015,음식 및 음료,비게임,2866869
영국,GBR,2016,도구,비게임,2865706.68
영국,GBR,2018,뉴스 및 잡지,비게임,2857915.98
영국,GBR,2023,자동차 및 차량,비게임,2832801.86
영국,GBR,2024,잡지 및 신문,비게임,2807689.06
영국,GBR,2019,동영상 플레이어 및 편집,비게임,2807100.06
영국,GBR,2015,의료,비게임,2784557.59
영국,GBR,2014,도구,비게임,2737091.8
영국,GBR,2014,의료,비게임,2713786.82
영국,GBR,2017,금융,비게임,2697630.11
영국,GBR,2016,여행,비게임,2693598.79
영국,GBR,2015,도구,비게임,2665716.83
영국,GBR,2023,육아,비게임,2663703.29
영국,GBR,2023,여행 및 지역,비게임,2658119.82
영국,GBR,2022,쇼핑,비게임,2636325.62
영국,GBR,2016,커뮤니케이션,비게임,2586271.22
영국,GBR,2017,여행,비게임,2574153.94
영국,GBR,2019,음식 및 음료,비게임,2541509.92
영국,GBR,2018,커뮤니케이션,비게임,2522345.98
영국,GBR,2021,예술 및 디자인,비게임,2445734.19
영국,GBR,2020,쇼핑,비게임,2410990.4
영국,GBR,2022,자동차 및 차량,비게임,2382272.41
영국,GBR,2017,지도 및 내비게이션,비게임,2371378.38
영국,GBR,2018,음식 및 음료,비게임,2352966.02
영국,GBR,2015,데이트,비게임,2339915.31
영국,GBR,2018,그래픽 및 디자인,비게임,2338628.53
영국,GBR,2021,자동차 및 차량,비게임,2296216.13
영국,GBR,2017,의료,비게임,2287321.44
영국,GBR,2018,도서 및 참고자료,비게임,2280328.45
영국,GBR,2018,사진,비게임,2238946.41
영국,GBR,2022,여행 및 지역,비게임,2224877.7
영국,GBR,2016,잡지 및 신문,비게임,2210585.5
영국,GBR,2016,의료,비게임,2204018.98
영국,GBR,2021,여행 및 지역,비게임,2097965.1
영국,GBR,2016,소셜,비게임,2074633.09
영국,GBR,2017,쇼핑,비게임,2062286.93
영국,GBR,2016,음악 및 오디오,비게임,2053927.94
영국,GBR,2017,커뮤니케이션,비게임,2035140.63
영국,GBR,2018,쇼핑,비게임,2018093.41
영국,GBR,2015,커뮤니케이션,비게임,2011307.34
영국,GBR,2024,개인화,비게임,1961057.75
영국,GBR,2017,뉴스 및 잡지,비게임,1956946.81
영국,GBR,2019,쇼핑,비게임,1917668.51
영국,GBR,2022,육아,비게임,1876011.06
영국,GBR,2023,잡지 및 신문,비게임,1874323.33
영국,GBR,2021,육아,비게임,1873309.26
영국,GBR,2017,잡지 및 신문,비게임,1871124.97
영국,GBR,2014,여행 및 지역,비게임,1862766.36
영국,GBR,2016,음식 및 음료,비게임,1781283.31
영국,GBR,2020,만화,비게임,1775781.74
영국,GBR,2015,음악 및 오디오,비게임,1724412.07
영국,GBR,2016,지도 및 내비게이션,비게임,1716012.51
영국,GBR,2017,음식 및 음료,비게임,1712473.21
영국,GBR,2015,날씨,비게임,1686922.07
영국,GBR,2018,동영상 플레이어 및 편집,비게임,1654439.05
영국,GBR,2017,날씨,비게임,1628080.09
영국,GBR,2022,잡지 및 신문,비게임,1613178.27
영국,GBR,2015,지도 및 내비게이션,비게임,1606593.54
영국,GBR,2023,개인화,비게임,1580645.81
영국,GBR,2021,개인화,비게임,1574012.02
영국,GBR,2014,음악 및 오디오,비게임,1529451.34
영국,GBR,2016,쇼핑,비게임,1501768.07
영국,GBR,2014,날씨,비게임,1477814.2
영국,GBR,2022,개인화,비게임,1457029.49
영국,GBR,2015,소셜,비게임,1449908.3
영국,GBR,2020,여행 및 지역,비게임,1448286.03
영국,GBR,2020,자동차 및 차량,비게임,1421541.93
영국,GBR,2014,소셜,비게임,1404711.04
영국,GBR,2016,날씨,비게임,1384918.29
영국,GBR,2020,육아,비게임,1354896.57
영국,GBR,2016,뉴스 및 잡지,비게임,1345245.47
영국,GBR,2019,여행 및 지역,비게임,1311174.7
영국,GBR,2020,예술 및 디자인,비게임,1296246.74
영국,GBR,2017,도서 및 참고자료,비게임,1293232.28
영국,GBR,2015,금융,비게임,1289423.3
영국,GBR,2024,주택 및 생활,비게임,1284647.29
영국,GBR,2021,잡지 및 신문,비게임,1268756.35
영국,GBR,2016,금융,비게임,1264770.9
영국,GBR,2018,여행 및 지역,비게임,1231332.3
영국,GBR,2014,지도 및 내비게이션,비게임,1228414.68
영국,GBR,2014,금융,비게임,1211153.62
영국,GBR,2017,사진,비게임,1206079.22
영국,GBR,2019,자동차 및 차량,비게임,1203242.92
영국,GBR,2015,뉴스 및 잡지,비게임,1121205.07
영국,GBR,2020,잡지 및 신문,비게임,1115764.48
영국,GBR,2018,잡지 및 신문,비게임,1084100.87
영국,GBR,2015,여행 및 지역,비게임,1084100.8
영국,GBR,2023,주택 및 생활,비게임,1021841.33
영국,GBR,2014,뉴스 및 잡지,비게임,966053.26
영국,GBR,2017,그래픽 및 디자인,비게임,918280.62
영국,GBR,2018,자동차 및 차량,비게임,892816.47
영국,GBR,2014,개인화,비게임,891765.11
영국,GBR,2017,여행 및 지역,비게임,880387.7
영국,GBR,2020,개인화,비게임,873700.99
영국,GBR,2022,주택 및 생활,비게임,858577.41
영국,GBR,2016,여행 및 지역,비게임,858060.89
영국,GBR,2021,주택 및 생활,비게임,852931.47
영국,GBR,2019,잡지 및 신문,비게임,826520.01
영국,GBR,2014,만화,비게임,821633.55
영국,GBR,2024,뷰티,비게임,813105.34
영국,GBR,2016,사진,비게임,797640.13
영국,GBR,2019,만화,비게임,795273.43
영국,GBR,2017,동영상 플레이어 및 편집,비게임,792109.96
영국,GBR,2015,쇼핑,비게임,788935.13
영국,GBR,2014,사진,비게임,785074.65
영국,GBR,2015,도서 및 참고자료,비게임,762613.43
영국,GBR,2019,개인화,비게임,761977.31
영국,GBR,2018,개인화,비게임,751553.88
영국,GBR,2016,도서 및 참고자료,비게임,726276.76
영국,GBR,2019,육아,비게임,704401.97
영국,GBR,2014,도서 및 참고자료,비게임,689875.23
영국,GBR,2015,사진,비게임,673193.8
영국,GBR,2015,개인화,비게임,616707.84
영국,GBR,2021,개발자 도구,비게임,616388.69
영국,GBR,2024,개발자 도구,비게임,608007.53
영국,GBR,2014,쇼핑,비게임,596355.67
영국,GBR,2016,그래픽 및 디자인,비게임,592226.28
영국,GBR,2019,예술 및 디자인,비게임,563347.1
영국,GBR,2023,뷰티,비게임,562861.11
영국,GBR,2016,동영상 플레이어 및 편집,비게임,540798.71
영국,GBR,2017,자동차 및 차량,비게임,537663.11
영국,GBR,2020,개발자 도구,비게임,524105.7
영국,GBR,2016,개인화,비게임,511273.83
영국,GBR,2014,데이트,비게임,510486.26
영국,GBR,2015,동영상 플레이어 및 편집,비게임,504262.78
영국,GBR,2014,동영상 플레이어 및 편집,비게임,479151.62
영국,GBR,2015,만화,비게임,478832.83
영국,GBR,2024,이벤트,비게임,478201.89
영국,GBR,2020,주택 및 생활,비게임,473088.8
영국,GBR,2017,개인화,비게임,467108.45
영국,GBR,2022,개발자 도구,비게임,428550.84
영국,GBR,2023,개발자 도구,비게임,428024.71
영국,GBR,2015,그래픽 및 디자인,비게임,426131.15
영국,GBR,2016,자동차 및 차량,비게임,424201.43
영국,GBR,2015,자동차 및 차량,비게임,389047.44
영국,GBR,2018,육아,비게임,368329.3
영국,GBR,2016,만화,비게임,363250.54
영국,GBR,2018,예술 및 디자인,비게임,348772.18
영국,GBR,2022,뷰티,비게임,346801.23
영국,GBR,2018,만화,비게임,336684.28
영국,GBR,2021,뷰티,비게임,327835.7
영국,GBR,2023,이벤트,비게임,323290.04
영국,GBR,2014,자동차 및 차량,비게임,304425.13
영국,GBR,2022,라이브러리 및 데모,비게임,295552.54
영국,GBR,2014,그래픽 및 디자인,비게임,294381.55
영국,GBR,2017,만화,비게임,291301.3
영국,GBR,2024,라이브러리 및 데모,비게임,246781.25
영국,GBR,2017,육아,비게임,245274.87
영국,GBR,2019,주택 및 생활,비게임,242878.32
영국,GBR,2023,라이브러리 및 데모,비게임,242355.11
영국,GBR,2021,스티커,비게임,213543.47
영국,GBR,2022,이벤트,비게임,211009.2
영국,GBR,2021,라이브러리 및 데모,비게임,209835.97
영국,GBR,2017,카탈로그,비게임,204963.25
영국,GBR,2016,육아,비게임,204806.25
영국,GBR,2015,육아,비게임,172053.02
영국,GBR,2016,카탈로그,비게임,171377.54
영국,GBR,2020,뷰티,비게임,163512.41
영국,GBR,2017,예술 및 디자인,비게임,159503.11
영국,GBR,2018,주택 및 생활,비게임,141804.99
영국,GBR,2014,육아,비게임,139149.44
영국,GBR,2014,미디어 및 비디오,비게임,127744.24
영국,GBR,2014,카탈로그,비게임,127172.47
영국,GBR,2020,라이브러리 및 데모,비게임,125177.14
영국,GBR,2019,라이브러리 및 데모,비게임,124818.07
영국,GBR,2015,카탈로그,비게임,122747.07
영국,GBR,2014,교통,비게임,115655.2
영국,GBR,2018,라이브러리 및 데모,비게임,104082.57
영국,GBR,2021,이벤트,비게임,95704.02
영국,GBR,2019,뷰티,비게임,84832.88
영국,GBR,2020,이벤트,비게임,84556.47
영국,GBR,2015,교통,비게임,74299.12
영국,GBR,2017,주택 및 생활,비게임,73405.59
영국,GBR,2017,라이브러리 및 데모,비게임,69442.81
영국,GBR,2019,개발자 도구,비게임,69265.49
영국,GBR,2016,교통,비게임,66072.69
영국,GBR,2018,뷰티,비게임,65237.03
영국,GBR,2016,예술 및 디자인,비게임,63979.21
영국,GBR,2019,이벤트,비게임,63203.41
영국,GBR,2015,예술 및 디자인,비게임,60103.1
영국,GBR,2015,미디어 및 비디오,비게임,53018.78
영국,GBR,2018,개발자 도구,비게임,49128.85
영국,GBR,2014,라이브러리 및 데모,비게임,46012.71
영국,GBR,2015,라이브러리 및 데모,비게임,44448.39
영국,GBR,2016,라이브러리 및 데모,비게임,43959.43
영국,GBR,2018,이벤트,비게임,41383.41
영국,GBR,2017,뷰티,비게임,39723.28
영국,GBR,2014,예술 및 디자인,비게임,35402.39
영국,GBR,2017,개발자 도구,비게임,34998.41
영국,GBR,2016,미디어 및 비디오,비게임,33660.23
영국,GBR,2016,주택 및 생활,비게임,33466.36
영국,GBR,2016,개발자 도구,비게임,27063.05
영국,GBR,2017,이벤트,비게임,24689.77
영국,GBR,2015,주택 및 생활,비게임,22926.61
영국,GBR,2014,개발자 도구,비게임,22360.92
영국,GBR,2015,개발자 도구,비게임,17182.09
영국,GBR,2017,교통,비게임,16211.86
영국,GBR,2018,교통,비게임,10293.24
영국,GBR,2020,교통,비게임,8737.37
영국,GBR,2016,뷰티,비게임,7354.69
영국,GBR,2014,주택 및 생활,비게임,7273.49
영국,GBR,2016,이벤트,비게임,6692.68
영국,GBR,2015,뷰티,비게임,6684.83
영국,GBR,2021,교통,비게임,6567.55
영국,GBR,2020,스티커,비게임,5700.51
영국,GBR,2019,교통,비게임,5479.38
영국,GBR,2014,뷰티,비게임,4267.05
영국,GBR,2017,미디어 및 비디오,비게임,2136.95
영국,GBR,2018,미디어 및 비디오,비게임,1581.94
영국,GBR,2014,,비게임,1081.86
영국,GBR,2015,,비게임,692.59
영국,GBR,2015,이벤트,비게임,630.48
영국,GBR,2020,미디어 및 비디오,비게임,244.44
영국,GBR,2014,스티커,비게임,224
영국,GBR,2014,이벤트,비게임,221.63
영국,GBR,2015,스티커,비게임,181.53
영국,GBR,2016,,비게임,159.66
영국,GBR,2019,미디어 및 비디오,비게임,61.25
영국,GBR,2021,미디어 및 비디오,비게임,55.49
영국,GBR,2016,스티커,비게임,41.78
영국,GBR,2019,스티커,비게임,35.79
영국,GBR,2017,스티커,비게임,32.1
영국,GBR,2018,스티커,비게임,11.56
영국,GBR,2018,,비게임,0
영국,GBR,2019,,비게임,0
영국,GBR,2019,카탈로그,비게임,0
영국,GBR,2022,스티커,비게임,0
영국,GBR,2023,스티커,비게임,0
영국,GBR,2024,스티커,비게임,0
인도네시아,IDN,2024,엔터테인먼트,비게임,144923097.2
인도네시아,IDN,2024,동영상 플레이어 및 편집,비게임,125241365.7
인도네시아,IDN,2023,엔터테인먼트,비게임,87693234.94
인도네시아,IDN,2024,생산성,비게임,65845102.7
인도네시아,IDN,2023,동영상 플레이어 및 편집,비게임,61746529.07
인도네시아,IDN,2022,엔터테인먼트,비게임,61233652.87
인도네시아,IDN,2021,엔터테인먼트,비게임,36980676.63
인도네시아,IDN,2023,생산성,비게임,34744333.39
인도네시아,IDN,2024,소셜,비게임,32653012.69
인도네시아,IDN,2024,사진 및 비디오,비게임,31053130.46
인도네시아,IDN,2020,소셜,비게임,22936725.74
인도네시아,IDN,2023,사진 및 비디오,비게임,22379068.83
인도네시아,IDN,2022,동영상 플레이어 및 편집,비게임,21020352.91
인도네시아,IDN,2022,생산성,비게임,20681237.76
인도네시아,IDN,2021,소셜,비게임,19771617.48
인도네시아,IDN,2022,소셜,비게임,19173421.38
인도네시아,IDN,2020,엔터테인먼트,비게임,18921986.75
인도네시아,IDN,2023,소셜,비게임,18650159.18
인도네시아,IDN,2024,커뮤니케이션,비게임,18249040.81
인도네시아,IDN,2019,소셜,비게임,17430633.1
인도네시아,IDN,2021,생산성,비게임,15435330.94
인도네시아,IDN,2021,도서 및 참고자료,비게임,15152202.48
인도네시아,IDN,2017,커뮤니케이션,비게임,14398622.77
인도네시아,IDN,2022,사진 및 비디오,비게임,14280434.6
인도네시아,IDN,2023,커뮤니케이션,비게임,12991873.1
인도네시아,IDN,2023,도서 및 참고자료,비게임,12327382.64
인도네시아,IDN,2024,도구,비게임,11828598.72
인도네시아,IDN,2022,도서 및 참고자료,비게임,11801102.73
인도네시아,IDN,2024,소셜 네트워킹,비게임,11333293.86
인도네시아,IDN,2021,사진 및 비디오,비게임,11162389.27
인도네시아,IDN,2020,생산성,비게임,10910433.44
인도네시아,IDN,2024,도서 및 참고자료,비게임,10784492.01
인도네시아,IDN,2021,만화,비게임,10256631.34
인도네시아,IDN,2021,동영상 플레이어 및 편집,비게임,10129681.42
인도네시아,IDN,2020,만화,비게임,10088604.73
인도네시아,IDN,2024,유틸리티,비게임,9356612.86
인도네시아,IDN,2024,교육,비게임,9304070.75
인도네시아,IDN,2020,사진 및 비디오,비게임,9047963.9
인도네시아,IDN,2019,엔터테인먼트,비게임,9024861.95
인도네시아,IDN,2023,소셜 네트워킹,비게임,8857593.38
인도네시아,IDN,2024,음악 및 오디오,비게임,8606662.76
인도네시아,IDN,2022,커뮤니케이션,비게임,8176980.17
인도네시아,IDN,2019,생산성,비게임,8127708.89
인도네시아,IDN,2020,도서 및 참고자료,비게임,8059056.98
인도네시아,IDN,2022,만화,비게임,7978176.02
인도네시아,IDN,2023,교육,비게임,7802588.73
인도네시아,IDN,2023,도구,비게임,7593505.86
인도네시아,IDN,2024,라이프스타일,비게임,7473242.74
인도네시아,IDN,2022,소셜 네트워킹,비게임,7406117.38
인도네시아,IDN,2023,라이프스타일,비게임,7183801.22
인도네시아,IDN,2023,만화,비게임,7158237.43
인도네시아,IDN,2023,음악 및 오디오,비게임,7132343.99
인도네시아,IDN,2023,유틸리티,비게임,6918675.71
인도네시아,IDN,2024,건강 및 피트니스,비게임,6847953.04
인도네시아,IDN,2018,엔터테인먼트,비게임,6535871
인도네시아,IDN,2022,교육,비게임,6366069.29
인도네시아,IDN,2019,만화,비게임,6344629.99
인도네시아,IDN,2021,소셜 네트워킹,비게임,6325161.46
인도네시아,IDN,2016,소셜,비게임,6263960.01
인도네시아,IDN,2023,건강 및 피트니스,비게임,6163248.82
인도네시아,IDN,2024,사진,비게임,6150434.36
인도네시아,IDN,2024,비즈니스,비게임,6104537.95
인도네시아,IDN,2022,라이프스타일,비게임,6084894.14
인도네시아,IDN,2021,커뮤니케이션,비게임,6036823.61
인도네시아,IDN,2023,사진,비게임,5905366.48
인도네시아,IDN,2020,소셜 네트워킹,비게임,5835160.55
인도네시아,IDN,2021,교육,비게임,5669856.17
인도네시아,IDN,2022,도구,비게임,5523818.47
인도네시아,IDN,2017,소셜,비게임,5486466.23
인도네시아,IDN,2024,만화,비게임,5457616.79
인도네시아,IDN,2022,건강 및 피트니스,비게임,5448213.49
인도네시아,IDN,2020,교육,비게임,5305563.7
인도네시아,IDN,2022,음악 및 오디오,비게임,5274386.36
인도네시아,IDN,2018,생산성,비게임,5268860.71
인도네시아,IDN,2024,도서,비게임,5259628.1
인도네시아,IDN,2021,음악 및 오디오,비게임,5220619.18
인도네시아,IDN,2020,라이프스타일,비게임,5201265.55
인도네시아,IDN,2018,소셜,비게임,5113633.55
인도네시아,IDN,2023,비즈니스,비게임,5064723.8
인도네시아,IDN,2019,사진 및 비디오,비게임,5027210.51
인도네시아,IDN,2022,유틸리티,비게임,4919068.32
인도네시아,IDN,2021,라이프스타일,비게임,4859178.89
인도네시아,IDN,2019,소셜 네트워킹,비게임,4837492.26
인도네시아,IDN,2024,데이트,비게임,4826227.2
인도네시아,IDN,2017,소셜 네트워킹,비게임,4783601.73
인도네시아,IDN,2022,사진,비게임,4665181.32
인도네시아,IDN,2023,데이트,비게임,4645372.81
인도네시아,IDN,2018,음악 및 오디오,비게임,4559081.66
인도네시아,IDN,2021,도구,비게임,4446454.69
인도네시아,IDN,2021,건강 및 피트니스,비게임,4445756.91
인도네시아,IDN,2019,라이프스타일,비게임,4388741.62
인도네시아,IDN,2020,음악 및 오디오,비게임,4269140.67
인도네시아,IDN,2018,소셜 네트워킹,비게임,4065070.46
인도네시아,IDN,2017,엔터테인먼트,비게임,3911705.48
인도네시아,IDN,2022,비즈니스,비게임,3878821.16
인도네시아,IDN,2019,음악 및 오디오,비게임,3823549.86
인도네시아,IDN,2022,데이트,비게임,3797183.35
인도네시아,IDN,2019,교육,비게임,3709103.02
인도네시아,IDN,2023,예술 및 디자인,비게임,3703559.8
인도네시아,IDN,2024,예술 및 디자인,비게임,3685234.03
인도네시아,IDN,2021,사진,비게임,3674549.49
인도네시아,IDN,2021,도서,비게임,3652435.99
인도네시아,IDN,2020,도구,비게임,3545097.74
인도네시아,IDN,2019,커뮤니케이션,비게임,3509202.57
인도네시아,IDN,2018,커뮤니케이션,비게임,3506084.86
인도네시아,IDN,2020,건강 및 피트니스,비게임,3477362.61
인도네시아,IDN,2021,유틸리티,비게임,3327092.42
인도네시아,IDN,2017,음악 및 오디오,비게임,3269802.89
인도네시아,IDN,2022,도서,비게임,3266153.44
인도네시아,IDN,2020,커뮤니케이션,비게임,3251549.45
인도네시아,IDN,2023,도서,비게임,3228586.98
인도네시아,IDN,2017,음악,비게임,2978554.91
인도네시아,IDN,2018,음악,비게임,2951500.24
인도네시아,IDN,2018,라이프스타일,비게임,2934321.68
인도네시아,IDN,2021,데이트,비게임,2826880.38
인도네시아,IDN,2017,생산성,비게임,2797115.41
인도네시아,IDN,2024,음악,비게임,2788993.65
인도네시아,IDN,2023,음악,비게임,2781663.45
인도네시아,IDN,2018,사진 및 비디오,비게임,2760937.91
인도네시아,IDN,2016,음악,비게임,2727558.27
인도네시아,IDN,2021,비즈니스,비게임,2717091.44
인도네시아,IDN,2016,소셜 네트워킹,비게임,2713147.96
인도네시아,IDN,2020,사진,비게임,2704431.28
인도네시아,IDN,2016,커뮤니케이션,비게임,2665093.42
인도네시아,IDN,2024,스포츠,비게임,2629318.4
인도네시아,IDN,2018,교육,비게임,2610634.97
인도네시아,IDN,2020,동영상 플레이어 및 편집,비게임,2592449.54
인도네시아,IDN,2019,음악,비게임,2547892.98
인도네시아,IDN,2019,도구,비게임,2532449.46
인도네시아,IDN,2019,건강 및 피트니스,비게임,2506712.03
인도네시아,IDN,2020,데이트,비게임,2503981.68
인도네시아,IDN,2020,도서,비게임,2495147.75
인도네시아,IDN,2016,음악 및 오디오,비게임,2489239.21
인도네시아,IDN,2019,도서 및 참고자료,비게임,2472654.75
인도네시아,IDN,2020,유틸리티,비게임,2450798.76
인도네시아,IDN,2024,금융,비게임,2437721.69
인도네시아,IDN,2022,예술 및 디자인,비게임,2274395.36
인도네시아,IDN,2022,음악,비게임,2267729.4
인도네시아,IDN,2024,그래픽 및 디자인,비게임,2182056.07
인도네시아,IDN,2020,비즈니스,비게임,2172671.5
인도네시아,IDN,2020,음악,비게임,2168697.78
인도네시아,IDN,2016,엔터테인먼트,비게임,2123347.19
인도네시아,IDN,2023,스포츠,비게임,2101091.33
인도네시아,IDN,2019,사진,비게임,1941800.9
인도네시아,IDN,2017,라이프스타일,비게임,1887223.04
인도네시아,IDN,2021,음악,비게임,1885052.77
인도네시아,IDN,2023,그래픽 및 디자인,비게임,1830316.91
인도네시아,IDN,2023,금융,비게임,1828545.95
인도네시아,IDN,2018,건강 및 피트니스,비게임,1805628.7
인도네시아,IDN,2017,교육,비게임,1789265.51
인도네시아,IDN,2019,데이트,비게임,1764135.85
인도네시아,IDN,2019,비즈니스,비게임,1682941.17
인도네시아,IDN,2018,도구,비게임,1652931.84
인도네시아,IDN,2017,쇼핑,비게임,1650552.75
인도네시아,IDN,2022,금융,비게임,1605655.36
인도네시아,IDN,2015,소셜 네트워킹,비게임,1561663.78
인도네시아,IDN,2015,커뮤니케이션,비게임,1547743.54
인도네시아,IDN,2016,생산성,비게임,1497543.59
인도네시아,IDN,2019,유틸리티,비게임,1472698.5
인도네시아,IDN,2024,뉴스 및 잡지,비게임,1471200.23
인도네시아,IDN,2019,동영상 플레이어 및 편집,비게임,1456900.61
인도네시아,IDN,2022,그래픽 및 디자인,비게임,1433595.33
인도네시아,IDN,2017,사진 및 비디오,비게임,1426454.43
인도네시아,IDN,2021,그래픽 및 디자인,비게임,1336421.48
인도네시아,IDN,2018,비즈니스,비게임,1314842.85
인도네시아,IDN,2021,예술 및 디자인,비게임,1308211.93
인도네시아,IDN,2022,스포츠,비게임,1307496.05
인도네시아,IDN,2024,뉴스,비게임,1293464.91
인도네시아,IDN,2024,육아,비게임,1259632.22
인도네시아,IDN,2015,음악,비게임,1210281.1
인도네시아,IDN,2020,그래픽 및 디자인,비게임,1155909.93
인도네시아,IDN,2021,금융,비게임,1128823.94
인도네시아,IDN,2018,데이트,비게임,1117034.48
인도네시아,IDN,2014,소셜 네트워킹,비게임,1039191.36
인도네시아,IDN,2023,뉴스,비게임,1033959.69
인도네시아,IDN,2018,만화,비게임,1033601.92
인도네시아,IDN,2017,건강 및 피트니스,비게임,1031836.18
인도네시아,IDN,2019,도서,비게임,1018037.28
인도네시아,IDN,2016,교육,비게임,1011699.67
인도네시아,IDN,2022,음식 및 음료,비게임,997301.05
인도네시아,IDN,2016,사진 및 비디오,비게임,990741.43
인도네시아,IDN,2023,뉴스 및 잡지,비게임,988997.47
인도네시아,IDN,2018,유틸리티,비게임,968766.16
인도네시아,IDN,2023,음식 및 음료,비게임,964542.71
인도네시아,IDN,2021,스포츠,비게임,950865.57
인도네시아,IDN,2017,도구,비게임,942358.59
인도네시아,IDN,2016,라이프스타일,비게임,938343.92
인도네시아,IDN,2024,참고,비게임,931350.63
인도네시아,IDN,2021,음식 및 음료,비게임,898975.17
인도네시아,IDN,2014,커뮤니케이션,비게임,883322.03
인도네시아,IDN,2015,사진 및 비디오,비게임,869215.74
인도네시아,IDN,2015,교육,비게임,859117.56
