Country,Country code,year,category,category2,revenue,,,,,,,,,,,,,,,,,,
すべての国,All countries,2022,デート,ゲーム以外,729215070.7,,,,,,,,,,,,,,,,,,
すべての国,All countries,2020,スポーツ,ゲーム以外,708171553.5,,,,,,,,,,,,,,,,,,
すべての国,All countries,2018,書籍,ゲーム以外,704885638.7,,,,,,,,,,,,,,,,,,
すべての国,All countries,2017,ライフスタイル,ゲーム以外,686553616.3,,,,,,,,,,,,,,,,,,
すべての国,All countries,2020,ビジネス,ゲーム以外,682979182.2,,,,,,,,,,,,,,,,,,
すべての国,All countries,2020,ユーティリティ,ゲーム以外,670473496.3,,,,,,,,,,,,,,,,,,
すべての国,All countries,2015,ソーシャルネットワーキング,ゲーム以外,662437309.9,,,,,,,,,,,,,,,,,,
すべての国,All countries,2024,マンガ,ゲーム以外,655387008.8,,,,,,,,,,,,,,,,,,
すべての国,All countries,2019,ソーシャル,ゲーム以外,645230621.5,,,,,,,,,,,,,,,,,,
すべての国,All countries,2023,マンガ,ゲーム以外,641644389.4,,,,,,,,,,,,,,,,,,
すべての国,All countries,2023,ニュース,ゲーム以外,639212880.6,,,,,,,,,,,,,,,,,,
すべての国,All countries,2021,デート,ゲーム以外,630390758.3,,,,,,,,,,,,,,,,,,
すべての国,All countries,2023,音楽・オーディオ,ゲーム以外,622136730.2,,,,,,,,,,,,,,,,,,
すべての国,All countries,2024,書籍・参考書,ゲーム以外,589583077.9,,,,,,,,,,,,,,,,,,
すべての国,All countries,2019,デート,ゲーム以外,580933191.9,,,,,,,,,,,,,,,,,,
すべての国,All countries,2017,生産性,ゲーム以外,578455975.8,,,,,,,,,,,,,,,,,,
すべての国,All countries,2019,スポーツ,ゲーム以外,568783459.1,,,,,,,,,,,,,,,,,,
すべての国,All countries,2024,動画再生・編集,ゲーム以外,563946997.5,,,,,,,,,,,,,,,,,,
すべての国,All countries,2022,ニュース,ゲーム以外,550617460.2,,,,,,,,,,,,,,,,,,
すべての国,All countries,2017,教育,ゲーム以外,546065491.7,,,,,,,,,,,,,,,,,,
すべての国,All countries,2024,ショッピング,ゲーム以外,544766375,,,,,,,,,,,,,,,,,,
すべての国,All countries,2020,デート,ゲーム以外,527914807.1,,,,,,,,,,,,,,,,,,
すべての国,All countries,2024,コミュニケーション,ゲーム以外,518771819.5,,,,,,,,,,,,,,,,,,
すべての国,All countries,2017,書籍,ゲーム以外,514303164,,,,,,,,,,,,,,,,,,
すべての国,All countries,2017,写真・動画,ゲーム以外,511102378.3,,,,,,,,,,,,,,,,,,
すべての国,All countries,2023,書籍・参考書,ゲーム以外,510029229.1,,,,,,,,,,,,,,,,,,
すべての国,All countries,2018,デート,ゲーム以外,509670939.4,,,,,,,,,,,,,,,,,,
すべての国,All countries,2022,マンガ,ゲーム以外,503341878.4,,,,,,,,,,,,,,,,,,
すべての国,All countries,2019,ビジネス,ゲーム以外,499497585.7,,,,,,,,,,,,,,,,,,
すべての国,All countries,2018,ソーシャル,ゲーム以外,470244201.3,,,,,,,,,,,,,,,,,,
すべての国,All countries,2017,健康・フィットネス,ゲーム以外,470170254.4,,,,,,,,,,,,,,,,,,
