Country,Country code,Category,hour_of_day,value
印度尼西亚,IDN,工具,11,0.6837
印度尼西亚,IDN,旅游,11,0.6786
印度尼西亚,IDN,旅行与导航,11,
印度尼西亚,IDN,实用与效率,11,0.6372
印度尼西亚,IDN,天气,11,
印度尼西亚,IDN,艺术与设计,12,
印度尼西亚,IDN,汽车,12,
印度尼西亚,IDN,图书与工具书,12,0.3489
印度尼西亚,IDN,商业,12,0.819
印度尼西亚,IDN,教育,12,-0.2192
印度尼西亚,IDN,娱乐,12,0.5615
印度尼西亚,IDN,家庭与关系,12,
印度尼西亚,IDN,金融,12,0.5934
印度尼西亚,IDN,美食佳饮,12,1.298
印度尼西亚,IDN,生成式 AI,12,0.297
印度尼西亚,IDN,图形与设计,12,0.6267
印度尼西亚,IDN,健康与健身,12,0.9414
印度尼西亚,IDN,生活方式,12,0.3363
印度尼西亚,IDN,医疗,12,
印度尼西亚,IDN,音乐,12,
印度尼西亚,IDN,新闻与杂志,12,1.288
印度尼西亚,IDN,照片和视频,12,0.6693
印度尼西亚,IDN,生产力工具,12,
印度尼西亚,IDN,房地产,12,
印度尼西亚,IDN,真金游戏,12,
印度尼西亚,IDN,购物,12,0.5074
印度尼西亚,IDN,社交,12,
印度尼西亚,IDN,社交媒体,12,0.1922
印度尼西亚,IDN,体育,12,-0.9763
印度尼西亚,IDN,工具,12,0.761
印度尼西亚,IDN,旅游,12,0.6798
印度尼西亚,IDN,旅行与导航,12,
印度尼西亚,IDN,实用与效率,12,0.8131
印度尼西亚,IDN,天气,12,
印度尼西亚,IDN,艺术与设计,13,
印度尼西亚,IDN,汽车,13,
印度尼西亚,IDN,图书与工具书,13,0.4814
印度尼西亚,IDN,商业,13,0.94
印度尼西亚,IDN,教育,13,-0.0799
印度尼西亚,IDN,娱乐,13,0.6506
印度尼西亚,IDN,家庭与关系,13,
印度尼西亚,IDN,金融,13,0.3381
印度尼西亚,IDN,美食佳饮,13,1.116
印度尼西亚,IDN,生成式 AI,13,0.486
印度尼西亚,IDN,图形与设计,13,0.7496
印度尼西亚,IDN,健康与健身,13,0.7219
印度尼西亚,IDN,生活方式,13,-0.2245
印度尼西亚,IDN,医疗,13,
印度尼西亚,IDN,音乐,13,
印度尼西亚,IDN,新闻与杂志,13,0.4124
印度尼西亚,IDN,照片和视频,13,0.7008
印度尼西亚,IDN,生产力工具,13,
印度尼西亚,IDN,房地产,13,
印度尼西亚,IDN,真金游戏,13,
印度尼西亚,IDN,购物,13,0.5219
印度尼西亚,IDN,社交,13,
印度尼西亚,IDN,社交媒体,13,0.2235
印度尼西亚,IDN,体育,13,-0.9826
印度尼西亚,IDN,工具,13,0.6918
印度尼西亚,IDN,旅游,13,0.7267
印度尼西亚,IDN,旅行与导航,13,
印度尼西亚,IDN,实用与效率,13,0.8849
印度尼西亚,IDN,天气,13,
印度尼西亚,IDN,艺术与设计,14,
印度尼西亚,IDN,汽车,14,
印度尼西亚,IDN,图书与工具书,14,0.6908
印度尼西亚,IDN,商业,14,1.0128
印度尼西亚,IDN,教育,14,-0.2126
印度尼西亚,IDN,娱乐,14,0.6889
印度尼西亚,IDN,家庭与关系,14,
印度尼西亚,IDN,金融,14,0.2463
印度尼西亚,IDN,美食佳饮,14,1.0426
印度尼西亚,IDN,生成式 AI,14,0.6081
印度尼西亚,IDN,图形与设计,14,0.9105
印度尼西亚,IDN,健康与健身,14,0.6173
印度尼西亚,IDN,生活方式,14,0.4186
印度尼西亚,IDN,医疗,14,
印度尼西亚,IDN,音乐,14,
印度尼西亚,IDN,新闻与杂志,14,0.1727
印度尼西亚,IDN,照片和视频,14,0.7556
印度尼西亚,IDN,生产力工具,14,
印度尼西亚,IDN,房地产,14,
印度尼西亚,IDN,真金游戏,14,
印度尼西亚,IDN,购物,14,0.5227
印度尼西亚,IDN,社交,14,
印度尼西亚,IDN,社交媒体,14,0.227
印度尼西亚,IDN,体育,14,-0.914
印度尼西亚,IDN,工具,14,0.6957
印度尼西亚,IDN,旅游,14,0.6798
印度尼西亚,IDN,旅行与导航,14,
印度尼西亚,IDN,实用与效率,14,0.8573
印度尼西亚,IDN,天气,14,
印度尼西亚,IDN,艺术与设计,15,
印度尼西亚,IDN,汽车,15,
印度尼西亚,IDN,图书与工具书,15,0.5492
印度尼西亚,IDN,商业,15,0.7875
印度尼西亚,IDN,教育,15,-0.3576
印度尼西亚,IDN,娱乐,15,0.6122
印度尼西亚,IDN,家庭与关系,15,
印度尼西亚,IDN,金融,15,0.2584
印度尼西亚,IDN,美食佳饮,15,1.0473
印度尼西亚,IDN,生成式 AI,15,0.4768
印度尼西亚,IDN,图形与设计,15,0.7337
印度尼西亚,IDN,健康与健身,15,0.2489
印度尼西亚,IDN,生活方式,15,1.3094
印度尼西亚,IDN,医疗,15,
印度尼西亚,IDN,音乐,15,
印度尼西亚,IDN,新闻与杂志,15,0.0599
印度尼西亚,IDN,照片和视频,15,0.7892
印度尼西亚,IDN,生产力工具,15,
印度尼西亚,IDN,房地产,15,
印度尼西亚,IDN,真金游戏,15,
印度尼西亚,IDN,购物,15,0.6209
印度尼西亚,IDN,社交,15,
印度尼西亚,IDN,社交媒体,15,0.1734
印度尼西亚,IDN,体育,15,-0.7988
印度尼西亚,IDN,工具,15,0.5519
印度尼西亚,IDN,旅游,15,0.8094
印度尼西亚,IDN,旅行与导航,15,
印度尼西亚,IDN,实用与效率,15,0.6632
印度尼西亚,IDN,天气,15,
印度尼西亚,IDN,艺术与设计,16,
印度尼西亚,IDN,汽车,16,
印度尼西亚,IDN,图书与工具书,16,0.25
印度尼西亚,IDN,商业,16,0.5013
印度尼西亚,IDN,教育,16,-0.239
印度尼西亚,IDN,娱乐,16,0.573
印度尼西亚,IDN,家庭与关系,16,
印度尼西亚,IDN,金融,16,0.2463
印度尼西亚,IDN,美食佳饮,16,1.1986
印度尼西亚,IDN,生成式 AI,16,0.3736
印度尼西亚,IDN,图形与设计,16,0.8131
印度尼西亚,IDN,健康与健身,16,0.3108
印度尼西亚,IDN,生活方式,16,-0.0031
印度尼西亚,IDN,医疗,16,
印度尼西亚,IDN,音乐,16,
印度尼西亚,IDN,新闻与杂志,16,0.3184
印度尼西亚,IDN,照片和视频,16,0.8204
印度尼西亚,IDN,生产力工具,16,
印度尼西亚,IDN,房地产,16,
印度尼西亚,IDN,真金游戏,16,
印度尼西亚,IDN,购物,16,0.6078
印度尼西亚,IDN,社交,16,
印度尼西亚,IDN,社交媒体,16,0.0825
印度尼西亚,IDN,体育,16,-0.6973
印度尼西亚,IDN,工具,16,0.5197
印度尼西亚,IDN,旅游,16,0.6934
印度尼西亚,IDN,旅行与导航,16,
印度尼西亚,IDN,实用与效率,16,0.4553
印度尼西亚,IDN,天气,16,
印度尼西亚,IDN,艺术与设计,17,
印度尼西亚,IDN,汽车,17,
印度尼西亚,IDN,图书与工具书,17,0.2541
印度尼西亚,IDN,商业,17,0.2313
印度尼西亚,IDN,教育,17,-0.0184
印度尼西亚,IDN,娱乐,17,0.5214
印度尼西亚,IDN,家庭与关系,17,
印度尼西亚,IDN,金融,17,0.4043
印度尼西亚,IDN,美食佳饮,17,1.128
印度尼西亚,IDN,生成式 AI,17,0.5012
印度尼西亚,IDN,图形与设计,17,0.9393
印度尼西亚,IDN,健康与健身,17,0.315
印度尼西亚,IDN,生活方式,17,1.4855
印度尼西亚,IDN,医疗,17,
印度尼西亚,IDN,音乐,17,
印度尼西亚,IDN,新闻与杂志,17,-0.0419
印度尼西亚,IDN,照片和视频,17,0.9705
印度尼西亚,IDN,生产力工具,17,
印度尼西亚,IDN,房地产,17,
印度尼西亚,IDN,真金游戏,17,
印度尼西亚,IDN,购物,17,0.5472
印度尼西亚,IDN,社交,17,
印度尼西亚,IDN,社交媒体,17,0.1879
印度尼西亚,IDN,体育,17,-0.2878
印度尼西亚,IDN,工具,17,0.7198
印度尼西亚,IDN,旅游,17,0.7675
印度尼西亚,IDN,旅行与导航,17,
印度尼西亚,IDN,实用与效率,17,0.536
印度尼西亚,IDN,天气,17,
印度尼西亚,IDN,艺术与设计,18,
印度尼西亚,IDN,汽车,18,
印度尼西亚,IDN,图书与工具书,18,0.3625
印度尼西亚,IDN,商业,18,0.1994
印度尼西亚,IDN,教育,18,0.657
印度尼西亚,IDN,娱乐,18,0.5908
印度尼西亚,IDN,家庭与关系,18,
印度尼西亚,IDN,金融,18,0.9175
印度尼西亚,IDN,美食佳饮,18,0.926
印度尼西亚,IDN,生成式 AI,18,0.7306
印度尼西亚,IDN,图形与设计,18,1.0759
印度尼西亚,IDN,健康与健身,18,0.9282
印度尼西亚,IDN,生活方式,18,2.1185
印度尼西亚,IDN,医疗,18,
印度尼西亚,IDN,音乐,18,
印度尼西亚,IDN,新闻与杂志,18,0.1868
印度尼西亚,IDN,照片和视频,18,1.1294
印度尼西亚,IDN,生产力工具,18,
印度尼西亚,IDN,房地产,18,
印度尼西亚,IDN,真金游戏,18,
印度尼西亚,IDN,购物,18,0.6938
印度尼西亚,IDN,社交,18,
印度尼西亚,IDN,社交媒体,18,0.4936
印度尼西亚,IDN,体育,18,0.2996
印度尼西亚,IDN,工具,18,1.0085
印度尼西亚,IDN,旅游,18,0.4256
印度尼西亚,IDN,旅行与导航,18,
印度尼西亚,IDN,实用与效率,18,0.7011
印度尼西亚,IDN,天气,18,
印度尼西亚,IDN,艺术与设计,19,
印度尼西亚,IDN,汽车,19,
印度尼西亚,IDN,图书与工具书,19,0.8139
印度尼西亚,IDN,商业,19,0.3204
印度尼西亚,IDN,教育,19,1.3143
印度尼西亚,IDN,娱乐,19,1.0065
印度尼西亚,IDN,家庭与关系,19,
印度尼西亚,IDN,金融,19,1.062
印度尼西亚,IDN,美食佳饮,19,0.602
印度尼西亚,IDN,生成式 AI,19,1.2616
印度尼西亚,IDN,图形与设计,19,1.3581
印度尼西亚,IDN,健康与健身,19,0.8006
印度尼西亚,IDN,生活方式,19,0.9916
印度尼西亚,IDN,医疗,19,
印度尼西亚,IDN,音乐,19,
印度尼西亚,IDN,新闻与杂志,19,1.5715
印度尼西亚,IDN,照片和视频,19,1.1335
印度尼西亚,IDN,生产力工具,19,
印度尼西亚,IDN,房地产,19,
印度尼西亚,IDN,真金游戏,19,
印度尼西亚,IDN,购物,19,0.7379
印度尼西亚,IDN,社交,19,
印度尼西亚,IDN,社交媒体,19,0.7703
印度尼西亚,IDN,体育,19,0.6958
印度尼西亚,IDN,工具,19,1.1706
印度尼西亚,IDN,旅游,19,0.333
印度尼西亚,IDN,旅行与导航,19,
印度尼西亚,IDN,实用与效率,19,0.7934
印度尼西亚,IDN,天气,19,
印度尼西亚,IDN,艺术与设计,20,
印度尼西亚,IDN,汽车,20,
印度尼西亚,IDN,图书与工具书,20,1.3337
印度尼西亚,IDN,商业,20,0.2339
印度尼西亚,IDN,教育,20,1.5811
印度尼西亚,IDN,娱乐,20,1.317
印度尼西亚,IDN,家庭与关系,20,
印度尼西亚,IDN,金融,20,1.0323
印度尼西亚,IDN,美食佳饮,20,0.3706
印度尼西亚,IDN,生成式 AI,20,1.6317
印度尼西亚,IDN,图形与设计,20,1.2398
印度尼西亚,IDN,健康与健身,20,0.6053
印度尼西亚,IDN,生活方式,20,-0.0759
印度尼西亚,IDN,医疗,20,
印度尼西亚,IDN,音乐,20,
印度尼西亚,IDN,新闻与杂志,20,1.0828
印度尼西亚,IDN,照片和视频,20,1.11
印度尼西亚,IDN,生产力工具,20,
印度尼西亚,IDN,房地产,20,
印度尼西亚,IDN,真金游戏,20,
印度尼西亚,IDN,购物,20,0.9615
印度尼西亚,IDN,社交,20,
印度尼西亚,IDN,社交媒体,20,1.077
印度尼西亚,IDN,体育,20,1.2199
印度尼西亚,IDN,工具,20,1.1464
印度尼西亚,IDN,旅游,20,-0.0484
印度尼西亚,IDN,旅行与导航,20,
印度尼西亚,IDN,实用与效率,20,0.8738
印度尼西亚,IDN,天气,20,
印度尼西亚,IDN,艺术与设计,21,
印度尼西亚,IDN,汽车,21,
印度尼西亚,IDN,图书与工具书,21,1.784
印度尼西亚,IDN,商业,21,-0.0805
印度尼西亚,IDN,教育,21,1.3899
印度尼西亚,IDN,娱乐,21,1.3764
印度尼西亚,IDN,家庭与关系,21,
印度尼西亚,IDN,金融,21,0.5285
印度尼西亚,IDN,美食佳饮,21,-0.0667
印度尼西亚,IDN,生成式 AI,21,1.5662
印度尼西亚,IDN,图形与设计,21,0.8069
印度尼西亚,IDN,健康与健身,21,0.1117
印度尼西亚,IDN,生活方式,21,-0.3011
印度尼西亚,IDN,医疗,21,
印度尼西亚,IDN,音乐,21,
印度尼西亚,IDN,新闻与杂志,21,1.7391
印度尼西亚,IDN,照片和视频,21,0.9914
印度尼西亚,IDN,生产力工具,21,
印度尼西亚,IDN,房地产,21,
印度尼西亚,IDN,真金游戏,21,
印度尼西亚,IDN,购物,21,1.1978
印度尼西亚,IDN,社交,21,
印度尼西亚,IDN,社交媒体,21,1.4996
印度尼西亚,IDN,体育,21,1.5977
印度尼西亚,IDN,工具,21,0.8261
印度尼西亚,IDN,旅游,21,-0.3668
印度尼西亚,IDN,旅行与导航,21,
印度尼西亚,IDN,实用与效率,21,0.8446
印度尼西亚,IDN,天气,21,
印度尼西亚,IDN,艺术与设计,22,
印度尼西亚,IDN,汽车,22,
印度尼西亚,IDN,图书与工具书,22,1.6083
印度尼西亚,IDN,商业,22,-0.4979
印度尼西亚,IDN,教育,22,1.0727
印度尼西亚,IDN,娱乐,22,0.9975
印度尼西亚,IDN,家庭与关系,22,
印度尼西亚,IDN,金融,22,0.1382
印度尼西亚,IDN,美食佳饮,22,-0.4087
印度尼西亚,IDN,生成式 AI,22,0.8432
印度尼西亚,IDN,图形与设计,22,0.051
印度尼西亚,IDN,健康与健身,22,-0.5022
印度尼西亚,IDN,生活方式,22,-0.4817
印度尼西亚,IDN,医疗,22,
印度尼西亚,IDN,音乐,22,
印度尼西亚,IDN,新闻与杂志,22,0.1523
印度尼西亚,IDN,照片和视频,22,0.5936
印度尼西亚,IDN,生产力工具,22,
印度尼西亚,IDN,房地产,22,
印度尼西亚,IDN,真金游戏,22,
印度尼西亚,IDN,购物,22,1.1893
印度尼西亚,IDN,社交,22,
印度尼西亚,IDN,社交媒体,22,1.7779
印度尼西亚,IDN,体育,22,1.6586
印度尼西亚,IDN,工具,22,0.27
印度尼西亚,IDN,旅游,22,-0.7272
印度尼西亚,IDN,旅行与导航,22,
印度尼西亚,IDN,实用与效率,22,0.6732
印度尼西亚,IDN,天气,22,
印度尼西亚,IDN,艺术与设计,23,
印度尼西亚,IDN,汽车,23,
印度尼西亚,IDN,图书与工具书,23,0.6056
印度尼西亚,IDN,商业,23,-0.9423
印度尼西亚,IDN,教育,23,-0.0135
印度尼西亚,IDN,娱乐,23,0.3317
印度尼西亚,IDN,家庭与关系,23,
印度尼西亚,IDN,金融,23,-0.5114
印度尼西亚,IDN,美食佳饮,23,-0.8274
印度尼西亚,IDN,生成式 AI,23,-0.0953
印度尼西亚,IDN,图形与设计,23,-0.5807
印度尼西亚,IDN,健康与健身,23,-1.0054
印度尼西亚,IDN,生活方式,23,-0.8996
印度尼西亚,IDN,医疗,23,
印度尼西亚,IDN,音乐,23,
印度尼西亚,IDN,新闻与杂志,23,-0.6982
印度尼西亚,IDN,照片和视频,23,-0.0489
印度尼西亚,IDN,生产力工具,23,
印度尼西亚,IDN,房地产,23,
印度尼西亚,IDN,真金游戏,23,
印度尼西亚,IDN,购物,23,0.594
印度尼西亚,IDN,社交,23,
印度尼西亚,IDN,社交媒体,23,1.6171
印度尼西亚,IDN,体育,23,1.6381
印度尼西亚,IDN,工具,23,-0.3549
印度尼西亚,IDN,旅游,23,-1.1765
印度尼西亚,IDN,旅行与导航,23,
印度尼西亚,IDN,实用与效率,23,0.3667
印度尼西亚,IDN,天气,23,
印度,IND,艺术与设计,0,
印度,IND,汽车,0,
印度,IND,图书与工具书,0,0.5431
印度,IND,商业,0,-1.0733
印度,IND,教育,0,-0.7037
印度,IND,娱乐,0,-0.0577
印度,IND,家庭与关系,0,
印度,IND,金融,0,-1.0192
印度,IND,美食佳饮,0,-0.8006
印度,IND,生成式 AI,0,0.3415
印度,IND,图形与设计,0,-0.7826
印度,IND,健康与健身,0,-1.1501
印度,IND,生活方式,0,-1.0201
印度,IND,医疗,0,
印度,IND,音乐,0,
印度,IND,新闻与杂志,0,-0.2845
印度,IND,照片和视频,0,-0.6683
印度,IND,生产力工具,0,
印度,IND,房地产,0,
印度,IND,真金游戏,0,
印度,IND,购物,0,2.5503
印度,IND,社交,0,0.2402
印度,IND,社交媒体,0,-0.4004
印度,IND,体育,0,-0.3013
印度,IND,工具,0,-0.7572
印度,IND,旅游,0,0.3044
印度,IND,旅行与导航,0,
印度,IND,实用与效率,0,-1.0137
印度,IND,天气,0,
印度,IND,艺术与设计,1,
印度,IND,汽车,1,
印度,IND,图书与工具书,1,-0.531
印度,IND,商业,1,-1.437
印度,IND,教育,1,-1.1518
印度,IND,娱乐,1,-0.9602
印度,IND,家庭与关系,1,
印度,IND,金融,1,-1.5407
印度,IND,美食佳饮,1,-1.3556
印度,IND,生成式 AI,1,-0.2519
印度,IND,图形与设计,1,-1.2624
印度,IND,健康与健身,1,-1.6769
印度,IND,生活方式,1,-1.4991
印度,IND,医疗,1,
印度,IND,音乐,1,
印度,IND,新闻与杂志,1,-0.6262
印度,IND,照片和视频,1,-1.3045
印度,IND,生产力工具,1,
印度,IND,房地产,1,
印度,IND,真金游戏,1,
印度,IND,购物,1,2.2781
印度,IND,社交,1,-0.4943
印度,IND,社交媒体,1,-1.264
印度,IND,体育,1,-0.5734
印度,IND,工具,1,-1.268
印度,IND,旅游,1,0.576
印度,IND,旅行与导航,1,
印度,IND,实用与效率,1,-1.2574
印度,IND,天气,1,
印度,IND,艺术与设计,2,
印度,IND,汽车,2,
印度,IND,图书与工具书,2,-1.6342
印度,IND,商业,2,-1.669
印度,IND,教育,2,-1.5478
印度,IND,娱乐,2,-1.7453
印度,IND,家庭与关系,2,
印度,IND,金融,2,-1.8124
印度,IND,美食佳饮,2,-1.8979
印度,IND,生成式 AI,2,-1.1205
印度,IND,图形与设计,2,-1.6403
印度,IND,健康与健身,2,-1.9916
印度,IND,生活方式,2,-2.257
印度,IND,医疗,2,
印度,IND,音乐,2,
印度,IND,新闻与杂志,2,-1.2037
印度,IND,照片和视频,2,-1.7928
印度,IND,生产力工具,2,
印度,IND,房地产,2,
印度,IND,真金游戏,2,
印度,IND,购物,2,0.3316
印度,IND,社交,2,-1.1369
印度,IND,社交媒体,2,-2.056
印度,IND,体育,2,-0.7214
印度,IND,工具,2,-1.5862
印度,IND,旅游,2,-1.3464
印度,IND,旅行与导航,2,
印度,IND,实用与效率,2,-1.6679
印度,IND,天气,2,
印度,IND,艺术与设计,3,
印度,IND,汽车,3,
印度,IND,图书与工具书,3,-2.2564
印度,IND,商业,3,-1.7517
印度,IND,教育,3,-1.7835
印度,IND,娱乐,3,-2.1426
印度,IND,家庭与关系,3,
印度,IND,金融,3,-1.9081
印度,IND,美食佳饮,3,-2.0868
印度,IND,生成式 AI,3,-1.8059
印度,IND,图形与设计,3,-1.8195
印度,IND,健康与健身,3,-2.1039
印度,IND,生活方式,3,-2.4628
印度,IND,医疗,3,
印度,IND,音乐,3,
印度,IND,新闻与杂志,3,-1.2116
印度,IND,照片和视频,3,-2.0125
印度,IND,生产力工具,3,
印度,IND,房地产,3,
印度,IND,真金游戏,3,
印度,IND,购物,3,-0.8816
印度,IND,社交,3,-1.3624
印度,IND,社交媒体,3,-2.3885
印度,IND,体育,3,-0.7755
印度,IND,工具,3,-1.7299
印度,IND,旅游,3,-2.067
印度,IND,旅行与导航,3,
印度,IND,实用与效率,3,-1.8833
印度,IND,天气,3,
印度,IND,艺术与设计,4,
印度,IND,汽车,4,
印度,IND,图书与工具书,4,-2.3803
印度,IND,商业,4,-1.6667
印度,IND,教育,4,-1.7172
印度,IND,娱乐,4,-2.1165
印度,IND,家庭与关系,4,
印度,IND,金融,4,-1.7739
印度,IND,美食佳饮,4,-1.9008
印度,IND,生成式 AI,4,-2.0512
印度,IND,图形与设计,4,-1.7966
印度,IND,健康与健身,4,-1.8483
印度,IND,生活方式,4,-1.1076
印度,IND,医疗,4,
印度,IND,音乐,4,
印度,IND,新闻与杂志,4,-0.2346
印度,IND,照片和视频,4,-1.9875
印度,IND,生产力工具,4,
印度,IND,房地产,4,
印度,IND,真金游戏,4,
印度,IND,购物,4,-1.324
印度,IND,社交,4,-1.5573
印度,IND,社交媒体,4,-1.9786
印度,IND,体育,4,-0.7561
印度,IND,工具,4,-1.7567
印度,IND,旅游,4,-1.4065
印度,IND,旅行与导航,4,
印度,IND,实用与效率,4,-1.7822
印度,IND,天气,4,
印度,IND,艺术与设计,5,
印度,IND,汽车,5,
印度,IND,图书与工具书,5,-1.6733
印度,IND,商业,5,-1.2693
印度,IND,教育,5,-1.3081
印度,IND,娱乐,5,-1.3976
印度,IND,家庭与关系,5,
印度,IND,金融,5,-0.9586
印度,IND,美食佳饮,5,-1.2626
印度,IND,生成式 AI,5,-1.8067
印度,IND,图形与设计,5,-1.4238
印度,IND,健康与健身,5,-0.6505
印度,IND,生活方式,5,0.1122
印度,IND,医疗,5,
印度,IND,音乐,5,
印度,IND,新闻与杂志,5,2.4888
印度,IND,照片和视频,5,-1.4777
印度,IND,生产力工具,5,
印度,IND,房地产,5,
印度,IND,真金游戏,5,
印度,IND,购物,5,-1.0759
印度,IND,社交,5,-1.5256
印度,IND,社交媒体,5,-0.1985
印度,IND,体育,5,-0.6208
印度,IND,工具,5,-1.4591
印度,IND,旅游,5,0.7387
印度,IND,旅行与导航,5,
印度,IND,实用与效率,5,-1.1595
印度,IND,天气,5,
印度,IND,艺术与设计,6,
印度,IND,汽车,6,
印度,IND,图书与工具书,6,-0.739
印度,IND,商业,6,-0.6727
印度,IND,教育,6,-0.7926
印度,IND,娱乐,6,-0.6453
印度,IND,家庭与关系,6,
印度,IND,金融,6,1.2556
印度,IND,美食佳饮,6,-0.4932
印度,IND,生成式 AI,6,-1.2799
印度,IND,图形与设计,6,-0.9227
印度,IND,健康与健身,6,0.4238
印度,IND,生活方式,6,-0.1775
印度,IND,医疗,6,
印度,IND,音乐,6,
印度,IND,新闻与杂志,6,2.6523
印度,IND,照片和视频,6,-0.6005
印度,IND,生产力工具,6,
印度,IND,房地产,6,
印度,IND,真金游戏,6,
印度,IND,购物,6,-0.7277
印度,IND,社交,6,-1.3022
印度,IND,社交媒体,6,0.843
印度,IND,体育,6,-0.5552
印度,IND,工具,6,-1.0031
印度,IND,旅游,6,0.837
印度,IND,旅行与导航,6,
印度,IND,实用与效率,6,-0.5275
印度,IND,天气,6,
印度,IND,艺术与设计,7,
印度,IND,汽车,7,
印度,IND,图书与工具书,7,-0.1386
印度,IND,商业,7,-0.2607
印度,IND,教育,7,-0.3893
印度,IND,娱乐,7,-0.1632
印度,IND,家庭与关系,7,
印度,IND,金融,7,1.2575
印度,IND,美食佳饮,7,0.327
印度,IND,生成式 AI,7,-0.9239
印度,IND,图形与设计,7,-0.4874
印度,IND,健康与健身,7,0.5233
印度,IND,生活方式,7,-0.3654
印度,IND,医疗,7,
印度,IND,音乐,7,
印度,IND,新闻与杂志,7,1.6802
印度,IND,照片和视频,7,0.0634
印度,IND,生产力工具,7,
印度,IND,房地产,7,
印度,IND,真金游戏,7,
印度,IND,购物,7,-0.3635
印度,IND,社交,7,-0.988
印度,IND,社交媒体,7,1.0135
印度,IND,体育,7,-0.5778
印度,IND,工具,7,-0.5624
印度,IND,旅游,7,1.1777
印度,IND,旅行与导航,7,
印度,IND,实用与效率,7,0.0658
印度,IND,天气,7,
印度,IND,艺术与设计,8,
印度,IND,汽车,8,
印度,IND,图书与工具书,8,0.2665
印度,IND,商业,8,0.1715
印度,IND,教育,8,-0.1367
印度,IND,娱乐,8,0.1208
印度,IND,家庭与关系,8,
印度,IND,金融,8,0.8326
印度,IND,美食佳饮,8,0.7782
印度,IND,生成式 AI,8,-0.6585
印度,IND,图形与设计,8,-0.1134
印度,IND,健康与健身,8,0.4876
印度,IND,生活方式,8,-0.1524
印度,IND,医疗,8,
印度,IND,音乐,8,
印度,IND,新闻与杂志,8,0.6459
印度,IND,照片和视频,8,0.4288
印度,IND,生产力工具,8,
印度,IND,房地产,8,
印度,IND,真金游戏,8,
印度,IND,购物,8,-0.1161
印度,IND,社交,8,-0.733
印度,IND,社交媒体,8,0.7085
印度,IND,体育,8,-0.6023
印度,IND,工具,8,-0.2635
印度,IND,旅游,8,1.8331
印度,IND,旅行与导航,8,
印度,IND,实用与效率,8,0.5279
印度,IND,天气,8,
印度,IND,艺术与设计,9,
印度,IND,汽车,9,
印度,IND,图书与工具书,9,0.4133
印度,IND,商业,9,0.7214
印度,IND,教育,9,0.0884
印度,IND,娱乐,9,0.2375
印度,IND,家庭与关系,9,
印度,IND,金融,9,1.2848
印度,IND,美食佳饮,9,0.6324
印度,IND,生成式 AI,9,-0.2025
印度,IND,图形与设计,9,0.2293
印度,IND,健康与健身,9,0.5195
印度,IND,生活方式,9,0.0455
印度,IND,医疗,9,
印度,IND,音乐,9,
印度,IND,新闻与杂志,9,0.0981
印度,IND,照片和视频,9,0.6122
印度,IND,生产力工具,9,
印度,IND,房地产,9,
印度,IND,真金游戏,9,
印度,IND,购物,9,-0.2203
印度,IND,社交,9,-0.4122
印度,IND,社交媒体,9,0.3099
印度,IND,体育,9,-0.6141
印度,IND,工具,9,0.0731
印度,IND,旅游,9,1.3253
印度,IND,旅行与导航,9,
印度,IND,实用与效率,9,0.9661
印度,IND,天气,9,
印度,IND,艺术与设计,10,
印度,IND,汽车,10,
印度,IND,图书与工具书,10,0.6002
印度,IND,商业,10,1.147
印度,IND,教育,10,0.2265
印度,IND,娱乐,10,0.3258
印度,IND,家庭与关系,10,
印度,IND,金融,10,0.9326
印度,IND,美食佳饮,10,0.606
印度,IND,生成式 AI,10,0.0895
印度,IND,图形与设计,10,0.5662
印度,IND,健康与健身,10,0.4671
印度,IND,生活方式,10,0.2742
印度,IND,医疗,10,
印度,IND,音乐,10,
印度,IND,新闻与杂志,10,-0.4665
印度,IND,照片和视频,10,0.804
印度,IND,生产力工具,10,
印度,IND,房地产,10,
印度,IND,真金游戏,10,
印度,IND,购物,10,-0.1491
印度,IND,社交,10,-0.1506
印度,IND,社交媒体,10,0.2465
印度,IND,体育,10,-0.6008
印度,IND,工具,10,0.3869
印度,IND,旅游,10,1.9331
印度,IND,旅行与导航,10,
印度,IND,实用与效率,10,1.1215
印度,IND,天气,10,
印度,IND,艺术与设计,11,
印度,IND,汽车,11,
印度,IND,图书与工具书,11,0.6513
印度,IND,商业,11,1.239
印度,IND,教育,11,0.2467
印度,IND,娱乐,11,0.3971
印度,IND,家庭与关系,11,
印度,IND,金融,11,0.5231
印度,IND,美食佳饮,11,0.8634
印度,IND,生成式 AI,11,0.3362
印度,IND,图形与设计,11,0.7863
印度,IND,健康与健身,11,0.5772
印度,IND,生活方式,11,0.3832
印度,IND,医疗,11,
印度,IND,音乐,11,
印度,IND,新闻与杂志,11,-0.7286
印度,IND,照片和视频,11,0.8429
印度,IND,生产力工具,11,
印度,IND,房地产,11,
印度,IND,真金游戏,11,
印度,IND,购物,11,-0.1736
印度,IND,社交,11,0.1549
印度,IND,社交媒体,11,0.2275
印度,IND,体育,11,-0.6046
印度,IND,工具,11,0.6603
印度,IND,旅游,11,0.6547
印度,IND,旅行与导航,11,
印度,IND,实用与效率,11,1.1653
印度,IND,天气,11,
印度,IND,艺术与设计,12,
印度,IND,汽车,12,
印度,IND,图书与工具书,12,0.6317
印度,IND,商业,12,1.2291
印度,IND,教育,12,0.2807
印度,IND,娱乐,12,0.4331
