Country,Country code,Category,hour_of_day,value
India,IND,Entertainment,6,-0.6453
India,IND,Family & Relationships,6,
India,IND,Finance,6,1.2556
India,IND,Food & Drink,6,-0.4932
India,IND,Generative AI,6,-1.2799
India,IND,Graphic & Design,6,-0.9227
India,IND,Health & Fitness,6,0.4238
India,IND,Lifestyle,6,-0.1775
India,IND,Medical,6,
India,IND,Music,6,
India,IND,News & Magazines,6,2.6523
India,IND,Photo & Video,6,-0.6005
India,IND,Productivity,6,
India,IND,Real Estate,6,
India,IND,RMG,6,
India,IND,Shopping,6,-0.7277
India,IND,Social,6,-1.3022
India,IND,Social Media,6,0.843
India,IND,Sports,6,-0.5552
India,IND,Tools,6,-1.0031
India,IND,Travel,6,0.837
India,IND,Travel & Navigation,6,
India,IND,Utility & Productivity,6,-0.5275
India,IND,Weather,6,
India,IND,Art & Design,7,
India,IND,Automotive,7,
India,IND,Books & Reference,7,-0.1386
India,IND,Business,7,-0.2607
India,IND,Education,7,-0.3893
India,IND,Entertainment,7,-0.1632
India,IND,Family & Relationships,7,
India,IND,Finance,7,1.2575
India,IND,Food & Drink,7,0.327
India,IND,Generative AI,7,-0.9239
India,IND,Graphic & Design,7,-0.4874
India,IND,Health & Fitness,7,0.5233
India,IND,Lifestyle,7,-0.3654
India,IND,Medical,7,
India,IND,Music,7,
India,IND,News & Magazines,7,1.6802
India,IND,Photo & Video,7,0.0634
India,IND,Productivity,7,
India,IND,Real Estate,7,
India,IND,RMG,7,
India,IND,Shopping,7,-0.3635
India,IND,Social,7,-0.988
India,IND,Social Media,7,1.0135
India,IND,Sports,7,-0.5778
India,IND,Tools,7,-0.5624
India,IND,Travel,7,1.1777
India,IND,Travel & Navigation,7,
India,IND,Utility & Productivity,7,0.0658
India,IND,Weather,7,
India,IND,Art & Design,8,
India,IND,Automotive,8,
India,IND,Books & Reference,8,0.2665
India,IND,Business,8,0.1715
India,IND,Education,8,-0.1367
India,IND,Entertainment,8,0.1208
India,IND,Family & Relationships,8,
India,IND,Finance,8,0.8326
India,IND,Food & Drink,8,0.7782
India,IND,Generative AI,8,-0.6585
India,IND,Graphic & Design,8,-0.1134
India,IND,Health & Fitness,8,0.4876
India,IND,Lifestyle,8,-0.1524
India,IND,Medical,8,
India,IND,Music,8,
India,IND,News & Magazines,8,0.6459
India,IND,Photo & Video,8,0.4288
India,IND,Productivity,8,
India,IND,Real Estate,8,
India,IND,RMG,8,
India,IND,Shopping,8,-0.1161
India,IND,Social,8,-0.733
India,IND,Social Media,8,0.7085
India,IND,Sports,8,-0.6023
India,IND,Tools,8,-0.2635
India,IND,Travel,8,1.8331
India,IND,Travel & Navigation,8,
India,IND,Utility & Productivity,8,0.5279
India,IND,Weather,8,
India,IND,Art & Design,9,
India,IND,Automotive,9,
India,IND,Books & Reference,9,0.4133
India,IND,Business,9,0.7214
India,IND,Education,9,0.0884
India,IND,Entertainment,9,0.2375
India,IND,Family & Relationships,9,
India,IND,Finance,9,1.2848
India,IND,Food & Drink,9,0.6324
India,IND,Generative AI,9,-0.2025
India,IND,Graphic & Design,9,0.2293
India,IND,Health & Fitness,9,0.5195
India,IND,Lifestyle,9,0.0455
India,IND,Medical,9,
India,IND,Music,9,
India,IND,News & Magazines,9,0.0981
India,IND,Photo & Video,9,0.6122
India,IND,Productivity,9,
India,IND,Real Estate,9,
India,IND,RMG,9,
India,IND,Shopping,9,-0.2203
India,IND,Social,9,-0.4122
India,IND,Social Media,9,0.3099
India,IND,Sports,9,-0.6141
India,IND,Tools,9,0.0731
India,IND,Travel,9,1.3253
India,IND,Travel & Navigation,9,
India,IND,Utility & Productivity,9,0.9661
India,IND,Weather,9,
India,IND,Art & Design,10,
India,IND,Automotive,10,
India,IND,Books & Reference,10,0.6002
India,IND,Business,10,1.147
India,IND,Education,10,0.2265
India,IND,Entertainment,10,0.3258
India,IND,Family & Relationships,10,
India,IND,Finance,10,0.9326
India,IND,Food & Drink,10,0.606
India,IND,Generative AI,10,0.0895
India,IND,Graphic & Design,10,0.5662
India,IND,Health & Fitness,10,0.4671
India,IND,Lifestyle,10,0.2742
India,IND,Medical,10,
India,IND,Music,10,
India,IND,News & Magazines,10,-0.4665
India,IND,Photo & Video,10,0.804
India,IND,Productivity,10,
India,IND,Real Estate,10,
India,IND,RMG,10,
India,IND,Shopping,10,-0.1491
India,IND,Social,10,-0.1506
India,IND,Social Media,10,0.2465
India,IND,Sports,10,-0.6008
India,IND,Tools,10,0.3869
India,IND,Travel,10,1.9331
India,IND,Travel & Navigation,10,
India,IND,Utility & Productivity,10,1.1215
India,IND,Weather,10,
India,IND,Art & Design,11,
India,IND,Automotive,11,
India,IND,Books & Reference,11,0.6513
India,IND,Business,11,1.239
India,IND,Education,11,0.2467
India,IND,Entertainment,11,0.3971
India,IND,Family & Relationships,11,
India,IND,Finance,11,0.5231
India,IND,Food & Drink,11,0.8634
India,IND,Generative AI,11,0.3362
India,IND,Graphic & Design,11,0.7863
India,IND,Health & Fitness,11,0.5772
India,IND,Lifestyle,11,0.3832
India,IND,Medical,11,
India,IND,Music,11,
India,IND,News & Magazines,11,-0.7286
India,IND,Photo & Video,11,0.8429
India,IND,Productivity,11,
India,IND,Real Estate,11,
India,IND,RMG,11,
India,IND,Shopping,11,-0.1736
India,IND,Social,11,0.1549
India,IND,Social Media,11,0.2275
India,IND,Sports,11,-0.6046
India,IND,Tools,11,0.6603
India,IND,Travel,11,0.6547
India,IND,Travel & Navigation,11,
India,IND,Utility & Productivity,11,1.1653
India,IND,Weather,11,
India,IND,Art & Design,12,
India,IND,Automotive,12,
India,IND,Books & Reference,12,0.6317
India,IND,Business,12,1.2291
India,IND,Education,12,0.2807
India,IND,Entertainment,12,0.4331
India,IND,Family & Relationships,12,
India,IND,Finance,12,0.5851
India,IND,Food & Drink,12,0.6784
India,IND,Generative AI,12,0.5577
India,IND,Graphic & Design,12,0.774
India,IND,Health & Fitness,12,0.5741
India,IND,Lifestyle,12,0.8708
India,IND,Medical,12,
India,IND,Music,12,
India,IND,News & Magazines,12,-0.494
India,IND,Photo & Video,12,0.8956
India,IND,Productivity,12,
India,IND,Real Estate,12,
India,IND,RMG,12,
India,IND,Shopping,12,-0.2226
India,IND,Social,12,0.3848
India,IND,Social Media,12,0.2265
India,IND,Sports,12,-0.6107
India,IND,Tools,12,0.9037
India,IND,Travel,12,-0.2382
India,IND,Travel & Navigation,12,
India,IND,Utility & Productivity,12,1.0406
India,IND,Weather,12,
India,IND,Art & Design,13,
India,IND,Automotive,13,
India,IND,Books & Reference,13,0.6478
India,IND,Business,13,0.9067
India,IND,Education,13,0.2367
India,IND,Entertainment,13,0.6383
India,IND,Family & Relationships,13,
India,IND,Finance,13,0.7189
India,IND,Food & Drink,13,0.9309
India,IND,Generative AI,13,0.8611
India,IND,Graphic & Design,13,0.7677
India,IND,Health & Fitness,13,0.3806
India,IND,Lifestyle,13,0.7238
India,IND,Medical,13,
India,IND,Music,13,
India,IND,News & Magazines,13,-0.3285
India,IND,Photo & Video,13,0.9181
India,IND,Productivity,13,
India,IND,Real Estate,13,
India,IND,RMG,13,
India,IND,Shopping,13,-0.1595
India,IND,Social,13,0.6486
India,IND,Social Media,13,0.2883
India,IND,Sports,13,-0.5996
India,IND,Tools,13,1.0178
India,IND,Travel,13,-0.3156
India,IND,Travel & Navigation,13,
India,IND,Utility & Productivity,13,0.7936
India,IND,Weather,13,
India,IND,Art & Design,14,
India,IND,Automotive,14,
India,IND,Books & Reference,14,0.7019
India,IND,Business,14,0.7812
India,IND,Education,14,0.2878
India,IND,Entertainment,14,0.614
India,IND,Family & Relationships,14,
India,IND,Finance,14,0.6655
India,IND,Food & Drink,14,1.065
India,IND,Generative AI,14,0.8963
India,IND,Graphic & Design,14,0.6979
India,IND,Health & Fitness,14,0.2247
India,IND,Lifestyle,14,0.7274
India,IND,Medical,14,
India,IND,Music,14,
India,IND,News & Magazines,14,-0.0978
India,IND,Photo & Video,14,0.7477
India,IND,Productivity,14,
India,IND,Real Estate,14,
India,IND,RMG,14,
India,IND,Shopping,14,-0.1723
India,IND,Social,14,0.5829
India,IND,Social Media,14,0.3388
India,IND,Sports,14,-0.562
India,IND,Tools,14,0.9832
India,IND,Travel,14,-0.3126
India,IND,Travel & Navigation,14,
India,IND,Utility & Productivity,14,0.6047
India,IND,Weather,14,
India,IND,Art & Design,15,
India,IND,Automotive,15,
India,IND,Books & Reference,15,0.6726
India,IND,Business,15,0.8431
India,IND,Education,15,0.3523
India,IND,Entertainment,15,0.5148
India,IND,Family & Relationships,15,
India,IND,Finance,15,0.5975
India,IND,Food & Drink,15,0.9544
India,IND,Generative AI,15,0.9673
India,IND,Graphic & Design,15,0.6601
India,IND,Health & Fitness,15,0.1751
India,IND,Lifestyle,15,0.7009
India,IND,Medical,15,
India,IND,Music,15,
India,IND,News & Magazines,15,-0.0801
India,IND,Photo & Video,15,0.4945
India,IND,Productivity,15,
India,IND,Real Estate,15,
India,IND,RMG,15,
India,IND,Shopping,15,-0.1503
India,IND,Social,15,0.5676
India,IND,Social Media,15,0.2697
India,IND,Sports,15,-0.1293
India,IND,Tools,15,0.8716
India,IND,Travel,15,-0.3087
India,IND,Travel & Navigation,15,
India,IND,Utility & Productivity,15,0.3322
India,IND,Weather,15,
India,IND,Art & Design,16,
India,IND,Automotive,16,
India,IND,Books & Reference,16,0.4718
India,IND,Business,16,0.6817
India,IND,Education,16,0.4402
India,IND,Entertainment,16,0.2981
India,IND,Family & Relationships,16,
India,IND,Finance,16,0.4698
India,IND,Food & Drink,16,0.5042
India,IND,Generative AI,16,0.7833
India,IND,Graphic & Design,16,0.5386
India,IND,Health & Fitness,16,0.2105
India,IND,Lifestyle,16,0.5151
India,IND,Medical,16,
India,IND,Music,16,
India,IND,News & Magazines,16,-0.1457
India,IND,Photo & Video,16,0.2635
India,IND,Productivity,16,
India,IND,Real Estate,16,
India,IND,RMG,16,
India,IND,Shopping,16,-0.3341
India,IND,Social,16,0.1899
India,IND,Social Media,16,0.0499
India,IND,Sports,16,0.0471
India,IND,Tools,16,0.6827
India,IND,Travel,16,-0.3356
India,IND,Travel & Navigation,16,
India,IND,Utility & Productivity,16,0.4488
India,IND,Weather,16,
India,IND,Art & Design,17,
India,IND,Automotive,17,
India,IND,Books & Reference,17,0.2723
India,IND,Business,17,0.6193
India,IND,Education,17,0.4498
India,IND,Entertainment,17,0.2043
India,IND,Family & Relationships,17,
India,IND,Finance,17,0.1253
India,IND,Food & Drink,17,0.3574
India,IND,Generative AI,17,0.5803
India,IND,Graphic & Design,17,0.5904
India,IND,Health & Fitness,17,0.5106
India,IND,Lifestyle,17,0.4721
India,IND,Medical,17,
India,IND,Music,17,
India,IND,News & Magazines,17,-0.4478
India,IND,Photo & Video,17,0.2941
India,IND,Productivity,17,
India,IND,Real Estate,17,
India,IND,RMG,17,
India,IND,Shopping,17,-0.4219
India,IND,Social,17,-0.0367
India,IND,Social Media,17,-0.1724
India,IND,Sports,17,0.0195
India,IND,Tools,17,0.5322
India,IND,Travel,17,-0.0062
India,IND,Travel & Navigation,17,
India,IND,Utility & Productivity,17,0.5743
India,IND,Weather,17,
India,IND,Art & Design,18,
India,IND,Automotive,18,
India,IND,Books & Reference,18,0.1941
India,IND,Business,18,0.4944
India,IND,Education,18,0.5235
India,IND,Entertainment,18,0.3218
India,IND,Family & Relationships,18,
India,IND,Finance,18,0.0724
India,IND,Food & Drink,18,0.3094
India,IND,Generative AI,18,0.4395
India,IND,Graphic & Design,18,0.7748
India,IND,Health & Fitness,18,0.8543
India,IND,Lifestyle,18,0.7181
India,IND,Medical,18,
India,IND,Music,18,
India,IND,News & Magazines,18,-0.6444
India,IND,Photo & Video,18,0.5443
India,IND,Productivity,18,
India,IND,Real Estate,18,
India,IND,RMG,18,
India,IND,Shopping,18,-0.5171
India,IND,Social,18,-0.0006
India,IND,Social Media,18,-0.1258
India,IND,Sports,18,0.1267
India,IND,Tools,18,0.6123
India,IND,Travel,18,0.1826
India,IND,Travel & Navigation,18,
India,IND,Utility & Productivity,18,0.7243
India,IND,Weather,18,
India,IND,Art & Design,19,
India,IND,Automotive,19,
India,IND,Books & Reference,19,0.2608
India,IND,Business,19,0.3749
India,IND,Education,19,1.0569
India,IND,Entertainment,19,0.5923
India,IND,Family & Relationships,19,
India,IND,Finance,19,-0.0429
India,IND,Food & Drink,19,0.4758
India,IND,Generative AI,19,0.5455
India,IND,Graphic & Design,19,1.0573
India,IND,Health & Fitness,19,1.0614
India,IND,Lifestyle,19,0.9081
India,IND,Medical,19,
India,IND,Music,19,
India,IND,News & Magazines,19,-0.676
India,IND,Photo & Video,19,0.6236
India,IND,Productivity,19,
India,IND,Real Estate,19,
India,IND,RMG,19,
India,IND,Shopping,19,-0.7592
India,IND,Social,19,0.8205
India,IND,Social Media,19,0.0608
India,IND,Sports,19,1.5101
India,IND,Tools,19,0.8812
India,IND,Travel,19,-0.6602
India,IND,Travel & Navigation,19,
India,IND,Utility & Productivity,19,1.0026
India,IND,Weather,19,
India,IND,Art & Design,20,
India,IND,Automotive,20,
India,IND,Books & Reference,20,0.4778
India,IND,Business,20,0.4103
India,IND,Education,20,1.5109
India,IND,Entertainment,20,1.0245
India,IND,Family & Relationships,20,
India,IND,Finance,20,0.0135
India,IND,Food & Drink,20,0.6667
India,IND,Generative AI,20,0.7389
India,IND,Graphic & Design,20,1.1464
India,IND,Health & Fitness,20,1.002
India,IND,Lifestyle,20,1.1476
India,IND,Medical,20,
India,IND,Music,20,
India,IND,News & Magazines,20,-0.6419
India,IND,Photo & Video,20,0.7978
India,IND,Productivity,20,
India,IND,Real Estate,20,
India,IND,RMG,20,
India,IND,Shopping,20,-0.4197
India,IND,Social,20,1.4499
India,IND,Social Media,20,0.5334
India,IND,Sports,20,2.0016
India,IND,Tools,20,1.0093
India,IND,Travel,20,-0.5793
India,IND,Travel & Navigation,20,
India,IND,Utility & Productivity,20,0.6743
India,IND,Weather,20,
India,IND,Art & Design,21,
India,IND,Automotive,21,
India,IND,Books & Reference,21,0.6807
India,IND,Business,21,0.5322
India,IND,Education,21,1.6943
India,IND,Entertainment,21,1.4453
India,IND,Family & Relationships,21,
India,IND,Finance,21,-0.0517
India,IND,Food & Drink,21,0.5267
India,IND,Generative AI,21,0.9887
India,IND,Graphic & Design,21,1.1472
India,IND,Health & Fitness,21,0.9834
India,IND,Lifestyle,21,0.9232
India,IND,Medical,21,
India,IND,Music,21,
India,IND,News & Magazines,21,-0.1374
India,IND,Photo & Video,21,0.9296
India,IND,Productivity,21,
India,IND,Real Estate,21,
India,IND,RMG,21,
India,IND,Shopping,21,0.0457
India,IND,Social,21,1.6404
India,IND,Social Media,21,1.2007
India,IND,Sports,21,2.0275
India,IND,Tools,21,1.0642
India,IND,Travel,21,-0.7168
India,IND,Travel & Navigation,21,
India,IND,Utility & Productivity,21,0.3035
India,IND,Weather,21,
India,IND,Art & Design,22,
India,IND,Automotive,22,
India,IND,Books & Reference,22,0.9756
India,IND,Business,22,0.1548
India,IND,Education,22,1.5473
India,IND,Entertainment,22,1.2985
India,IND,Family & Relationships,22,
India,IND,Finance,22,-0.0134
India,IND,Food & Drink,22,0.2653
India,IND,Generative AI,22,1.1252
India,IND,Graphic & Design,22,0.5836
India,IND,Health & Fitness,22,0.6309
India,IND,Lifestyle,22,0.7425
India,IND,Medical,22,
India,IND,Music,22,
India,IND,News & Magazines,22,0.2925
India,IND,Photo & Video,22,0.6182
India,IND,Productivity,22,
India,IND,Real Estate,22,
India,IND,RMG,22,
India,IND,Shopping,22,0.8413
India,IND,Social,22,1.7039
India,IND,Social Media,22,1.4787
India,IND,Sports,22,2.4005
India,IND,Tools,22,0.6936
India,IND,Travel,22,-0.5641
India,IND,Travel & Navigation,22,
India,IND,Utility & Productivity,22,-0.3273
India,IND,Weather,22,
India,IND,Art & Design,23,
India,IND,Automotive,23,
India,IND,Books & Reference,23,0.8912
India,IND,Business,23,-0.5063
India,IND,Education,23,0.5888
India,IND,Entertainment,23,0.7621
India,IND,Family & Relationships,23,
India,IND,Finance,23,-0.2134
India,IND,Food & Drink,23,-0.1438
India,IND,Generative AI,23,0.8499
India,IND,Graphic & Design,23,-0.071
India,IND,Health & Fitness,23,-0.1847
India,IND,Lifestyle,23,-0.2227
India,IND,Medical,23,
India,IND,Music,23,
India,IND,News & Magazines,23,0.5915
India,IND,Photo & Video,23,-0.0345
India,IND,Productivity,23,
India,IND,Real Estate,23,
India,IND,RMG,23,
India,IND,Shopping,23,2.1414
India,IND,Social,23,1.3164
India,IND,Social Media,23,0.7883
India,IND,Sports,23,1.072
India,IND,Tools,23,0.0142
India,IND,Travel,23,-0.7055
India,IND,Travel & Navigation,23,
India,IND,Utility & Productivity,23,-0.7264
India,IND,Weather,23,
Japan,JPN,Art & Design,0,
Japan,JPN,Automotive,0,
Japan,JPN,Books & Reference,0,1.593
Japan,JPN,Business,0,-0.9287
Japan,JPN,Education,0,-0.4093
Japan,JPN,Entertainment,0,-0.3198
Japan,JPN,Family & Relationships,0,-1.4183
Japan,JPN,Finance,0,-0.2555
Japan,JPN,Food & Drink,0,-0.7379
Japan,JPN,Generative AI,0,0.4065
Japan,JPN,Graphic & Design,0,-0.2011
Japan,JPN,Health & Fitness,0,-1.0491
Japan,JPN,Lifestyle,0,0.408
Japan,JPN,Medical,0,
Japan,JPN,Music,0,
Japan,JPN,News & Magazines,0,-1.2867
Japan,JPN,Photo & Video,0,-0.0674
Japan,JPN,Productivity,0,
Japan,JPN,Real Estate,0,
Japan,JPN,RMG,0,-0.6669
Japan,JPN,Shopping,0,-0.5999
Japan,JPN,Social,0,
Japan,JPN,Social Media,0,0.1973
Japan,JPN,Sports,0,0.9389
Japan,JPN,Tools,0,-0.8561
Japan,JPN,Travel,0,-0.2767
Japan,JPN,Travel & Navigation,0,
Japan,JPN,Utility & Productivity,0,-0.8396
Japan,JPN,Weather,0,
Japan,JPN,Art & Design,1,
Japan,JPN,Automotive,1,
Japan,JPN,Books & Reference,1,0.7064
Japan,JPN,Business,1,-1.5133
Japan,JPN,Education,1,-1.0554
Japan,JPN,Entertainment,1,-0.4522
Japan,JPN,Family & Relationships,1,-1.0688
Japan,JPN,Finance,1,-1.3575
Japan,JPN,Food & Drink,1,-0.8703
Japan,JPN,Generative AI,1,-0.3032
Japan,JPN,Graphic & Design,1,-0.7264
Japan,JPN,Health & Fitness,1,-1.66
Japan,JPN,Lifestyle,1,0.3834
Japan,JPN,Medical,1,
Japan,JPN,Music,1,
Japan,JPN,News & Magazines,1,-1.6462
Japan,JPN,Photo & Video,1,-0.6943
Japan,JPN,Productivity,1,
Japan,JPN,Real Estate,1,
Japan,JPN,RMG,1,-1.1468
Japan,JPN,Shopping,1,-1.5149
Japan,JPN,Social,1,
Japan,JPN,Social Media,1,-0.6164
Japan,JPN,Sports,1,-0.5518
Japan,JPN,Tools,1,-1.4988
Japan,JPN,Travel,1,0.9157
Japan,JPN,Travel & Navigation,1,
Japan,JPN,Utility & Productivity,1,-1.5039
Japan,JPN,Weather,1,
Japan,JPN,Art & Design,2,
Japan,JPN,Automotive,2,
Japan,JPN,Books & Reference,2,1.3098
Japan,JPN,Business,2,-1.7475
Japan,JPN,Education,2,-1.2587
Japan,JPN,Entertainment,2,-1.0337
Japan,JPN,Family & Relationships,2,-0.0079
Japan,JPN,Finance,2,-1.8478
Japan,JPN,Food & Drink,2,-0.9517
Japan,JPN,Generative AI,2,-1.1184
Japan,JPN,Graphic & Design,2,-1.0807
Japan,JPN,Health & Fitness,2,-1.9159
Japan,JPN,Lifestyle,2,-0.4484
Japan,JPN,Medical,2,
Japan,JPN,Music,2,
Japan,JPN,News & Magazines,2,-1.7925
Japan,JPN,Photo & Video,2,-1.1647
Japan,JPN,Productivity,2,
Japan,JPN,Real Estate,2,
Japan,JPN,RMG,2,-1.4121
Japan,JPN,Shopping,2,-2.131
Japan,JPN,Social,2,
Japan,JPN,Social Media,2,-1.1705
Japan,JPN,Sports,2,-0.9586
Japan,JPN,Tools,2,-1.901
Japan,JPN,Travel,2,0.5272
Japan,JPN,Travel & Navigation,2,
Japan,JPN,Utility & Productivity,2,-1.9971
Japan,JPN,Weather,2,
Japan,JPN,Art & Design,3,
Japan,JPN,Automotive,3,
Japan,JPN,Books & Reference,3,-0.2596
Japan,JPN,Business,3,-1.7991
Japan,JPN,Education,3,-1.3419
Japan,JPN,Entertainment,3,-2.4931
Japan,JPN,Family & Relationships,3,1.2069
Japan,JPN,Finance,3,-2.164
Japan,JPN,Food & Drink,3,-0.9842
Japan,JPN,Generative AI,3,-1.6428
Japan,JPN,Graphic & Design,3,-1.3077
Japan,JPN,Health & Fitness,3,-2.0814
Japan,JPN,Lifestyle,3,-1.9183
Japan,JPN,Medical,3,
Japan,JPN,Music,3,
Japan,JPN,News & Magazines,3,-1.7944
Japan,JPN,Photo & Video,3,-1.3832
Japan,JPN,Productivity,3,
Japan,JPN,Real Estate,3,
Japan,JPN,RMG,3,-1.6902
Japan,JPN,Shopping,3,-2.1216
Japan,JPN,Social,3,
Japan,JPN,Social Media,3,-1.6028
Japan,JPN,Sports,3,-1.7723
Japan,JPN,Tools,3,-1.9834
Japan,JPN,Travel,3,0.0558
Japan,JPN,Travel & Navigation,3,
Japan,JPN,Utility & Productivity,3,-2.0922
Japan,JPN,Weather,3,
Japan,JPN,Art & Design,4,
Japan,JPN,Automotive,4,
Japan,JPN,Books & Reference,4,-1.4294
Japan,JPN,Business,4,-1.7454
Japan,JPN,Education,4,-1.315
Japan,JPN,Entertainment,4,-2.5142
Japan,JPN,Family & Relationships,4,1.8932
Japan,JPN,Finance,4,-2.0784
Japan,JPN,Food & Drink,4,-0.9872
Japan,JPN,Generative AI,4,-1.734
Japan,JPN,Graphic & Design,4,-1.476
Japan,JPN,Health & Fitness,4,-1.8555
Japan,JPN,Lifestyle,4,-1.9792
Japan,JPN,Medical,4,
Japan,JPN,Music,4,
Japan,JPN,News & Magazines,4,-1.6035
Japan,JPN,Photo & Video,4,-1.5243
Japan,JPN,Productivity,4,
Japan,JPN,Real Estate,4,
Japan,JPN,RMG,4,-1.6868
Japan,JPN,Shopping,4,-1.9742
Japan,JPN,Social,4,
Japan,JPN,Social Media,4,-1.8151
Japan,JPN,Sports,4,-1.6126
Japan,JPN,Tools,4,-1.6933
Japan,JPN,Travel,4,0.6446
Japan,JPN,Travel & Navigation,4,
Japan,JPN,Utility & Productivity,4,-1.6932
Japan,JPN,Weather,4,
Japan,JPN,Art & Design,5,
Japan,JPN,Automotive,5,
Japan,JPN,Books & Reference,5,-0.6054
Japan,JPN,Business,5,-1.3811
Japan,JPN,Education,5,-1.0212
Japan,JPN,Entertainment,5,-1.3003
Japan,JPN,Family & Relationships,5,1.9548
Japan,JPN,Finance,5,-1.3715
Japan,JPN,Food & Drink,5,-0.8587
Japan,JPN,Generative AI,5,-1.3435
Japan,JPN,Graphic & Design,5,-1.4802
Japan,JPN,Health & Fitness,5,-0.6624
Japan,JPN,Lifestyle,5,-0.0365
Japan,JPN,Medical,5,
Japan,JPN,Music,5,
Japan,JPN,News & Magazines,5,-0.8643
Japan,JPN,Photo & Video,5,-1.5257
Japan,JPN,Productivity,5,
Japan,JPN,Real Estate,5,
Japan,JPN,RMG,5,-1.2038
Japan,JPN,Shopping,5,-0.5899
Japan,JPN,Social,5,
Japan,JPN,Social Media,5,-1.6379
Japan,JPN,Sports,5,-0.8611
Japan,JPN,Tools,5,-1.2055
Japan,JPN,Travel,5,3.1032
Japan,JPN,Travel & Navigation,5,
Japan,JPN,Utility & Productivity,5,-0.2262
Japan,JPN,Weather,5,
Japan,JPN,Art & Design,6,
Japan,JPN,Automotive,6,
Japan,JPN,Books & Reference,6,0.5285
Japan,JPN,Business,6,-0.8201
Japan,JPN,Education,6,-0.208
Japan,JPN,Entertainment,6,-0.1187
Japan,JPN,Family & Relationships,6,1.1359
Japan,JPN,Finance,6,-0.0158
Japan,JPN,Food & Drink,6,-0.6637
Japan,JPN,Generative AI,6,-0.6224
Japan,JPN,Graphic & Design,6,-1.2329
Japan,JPN,Health & Fitness,6,0.5007
Japan,JPN,Lifestyle,6,2.2978
Japan,JPN,Medical,6,
Japan,JPN,Music,6,
Japan,JPN,News & Magazines,6,0.0834
Japan,JPN,Photo & Video,6,-1.2808
Japan,JPN,Productivity,6,
Japan,JPN,Real Estate,6,
Japan,JPN,RMG,6,-0.3955
Japan,JPN,Shopping,6,0.9842
Japan,JPN,Social,6,
Japan,JPN,Social Media,6,-1.0378
Japan,JPN,Sports,6,0.1207
Japan,JPN,Tools,6,-0.6748
Japan,JPN,Travel,6,2.2357
Japan,JPN,Travel & Navigation,6,
Japan,JPN,Utility & Productivity,6,1.4161
Japan,JPN,Weather,6,
Japan,JPN,Art & Design,7,
Japan,JPN,Automotive,7,
Japan,JPN,Books & Reference,7,1.2884
Japan,JPN,Business,7,-0.2022
Japan,JPN,Education,7,0.4255
Japan,JPN,Entertainment,7,0.6753
Japan,JPN,Family & Relationships,7,1.3549
Japan,JPN,Finance,7,0.5288
Japan,JPN,Food & Drink,7,-0.5566
Japan,JPN,Generative AI,7,-0.1037
Japan,JPN,Graphic & Design,7,-0.8923
Japan,JPN,Health & Fitness,7,1.0065
Japan,JPN,Lifestyle,7,1.3086
Japan,JPN,Medical,7,
Japan,JPN,Music,7,
Japan,JPN,News & Magazines,7,1.5582
Japan,JPN,Photo & Video,7,-0.9519
Japan,JPN,Productivity,7,
Japan,JPN,Real Estate,7,
Japan,JPN,RMG,7,0.1622
Japan,JPN,Shopping,7,1.535
Japan,JPN,Social,7,
Japan,JPN,Social Media,7,-0.3891
Japan,JPN,Sports,7,0.942
Japan,JPN,Tools,7,0.1163
Japan,JPN,Travel,7,0.7156
Japan,JPN,Travel & Navigation,7,
Japan,JPN,Utility & Productivity,7,1.6793
Japan,JPN,Weather,7,
Japan,JPN,Art & Design,8,
Japan,JPN,Automotive,8,
Japan,JPN,Books & Reference,8,0.476
Japan,JPN,Business,8,0.1782
Japan,JPN,Education,8,0.3802
Japan,JPN,Entertainment,8,0.5799
Japan,JPN,Family & Relationships,8,1.185
Japan,JPN,Finance,8,0.3315
Japan,JPN,Food & Drink,8,-0.4143
Japan,JPN,Generative AI,8,-0.631
Japan,JPN,Graphic & Design,8,-0.7308
Japan,JPN,Health & Fitness,8,0.5498
Japan,JPN,Lifestyle,8,0.5678
Japan,JPN,Medical,8,
Japan,JPN,Music,8,
Japan,JPN,News & Magazines,8,0.8907
Japan,JPN,Photo & Video,8,-0.7461
Japan,JPN,Productivity,8,
Japan,JPN,Real Estate,8,
Japan,JPN,RMG,8,0.0942
Japan,JPN,Shopping,8,1.0522
Japan,JPN,Social,8,
Japan,JPN,Social Media,8,-0.2653
Japan,JPN,Sports,8,0.2358
Japan,JPN,Tools,8,0.1262
Japan,JPN,Travel,8,0.3346
Japan,JPN,Travel & Navigation,8,
Japan,JPN,Utility & Productivity,8,1.1747
Japan,JPN,Weather,8,
Japan,JPN,Art & Design,9,
Japan,JPN,Automotive,9,
Japan,JPN,Books & Reference,9,-0.3552
Japan,JPN,Business,9,0.3082
Japan,JPN,Education,9,0.1697
Japan,JPN,Entertainment,9,0.4383
Japan,JPN,Family & Relationships,9,0.7572
Japan,JPN,Finance,9,0.0839
Japan,JPN,Food & Drink,9,-0.2725
Japan,JPN,Generative AI,9,-0.6053
Japan,JPN,Graphic & Design,9,-0.4281
Japan,JPN,Health & Fitness,9,0.3437
Japan,JPN,Lifestyle,9,0.0586
Japan,JPN,Medical,9,
Japan,JPN,Music,9,
Japan,JPN,News & Magazines,9,0.3849
Japan,JPN,Photo & Video,9,-0.5548
Japan,JPN,Productivity,9,
Japan,JPN,Real Estate,9,
