Country,Country code,Genre,Demographics (Age),%
イギリス,GBR,旅行,45～54歳,0.201
イギリス,GBR,旅行,55歳以上,0.068
イギリス,GBR,ファイナンス,18～24歳,0.09
イギリス,GBR,ファイナンス,25～34歳,0.426
イギリス,GBR,ファイナンス,35～44歳,0.292
イギリス,GBR,ファイナンス,45～54歳,0.151
イギリス,GBR,ファイナンス,55歳以上,0.041
イギリス,GBR,エンターテインメント,18～24歳,0.41
イギリス,GBR,エンターテインメント,25～34歳,0.292
イギリス,GBR,エンターテインメント,35～44歳,0.142
イギリス,GBR,エンターテインメント,45～54歳,0.093
イギリス,GBR,エンターテインメント,55歳以上,0.063
イギリス,GBR,ソーシャル,18～24歳,0.445
イギリス,GBR,ソーシャル,25～34歳,0.312
イギリス,GBR,ソーシャル,35～44歳,0.134
イギリス,GBR,ソーシャル,45～54歳,0.063
イギリス,GBR,ソーシャル,55歳以上,0.046
インドネシア,IDN,RMG,18～24歳,0.264
インドネシア,IDN,RMG,25～34歳,0.341
インドネシア,IDN,RMG,35～44歳,0.275
インドネシア,IDN,RMG,45～54歳,0.1
インドネシア,IDN,RMG,55歳以上,0.02
インドネシア,IDN,Eコマース,18～24歳,0.14
インドネシア,IDN,Eコマース,25～34歳,0.41
インドネシア,IDN,Eコマース,35～44歳,0.357
インドネシア,IDN,Eコマース,45～54歳,0.077
インドネシア,IDN,Eコマース,55歳以上,0.016
インドネシア,IDN,オンデマンド,18～24歳,0.309
インドネシア,IDN,オンデマンド,25～34歳,0.397
インドネシア,IDN,オンデマンド,35～44歳,0.247
インドネシア,IDN,オンデマンド,45～54歳,0.037
インドネシア,IDN,オンデマンド,55歳以上,0.01
インドネシア,IDN,旅行,18～24歳,0.145
インドネシア,IDN,旅行,25～34歳,0.41
インドネシア,IDN,旅行,35～44歳,0.302
インドネシア,IDN,旅行,45～54歳,0.112
インドネシア,IDN,旅行,55歳以上,0.031
インドネシア,IDN,ファイナンス,18～24歳,0.079
インドネシア,IDN,ファイナンス,25～34歳,0.427
インドネシア,IDN,ファイナンス,35～44歳,0.38
インドネシア,IDN,ファイナンス,45～54歳,0.111
インドネシア,IDN,ファイナンス,55歳以上,0.003
インドネシア,IDN,エンターテインメント,18～24歳,0.402
インドネシア,IDN,エンターテインメント,25～34歳,0.394
インドネシア,IDN,エンターテインメント,35～44歳,0.121
インドネシア,IDN,エンターテインメント,45～54歳,0.071
インドネシア,IDN,エンターテインメント,55歳以上,0.013
インドネシア,IDN,ソーシャル,18～24歳,0.365
インドネシア,IDN,ソーシャル,25～34歳,0.395
インドネシア,IDN,ソーシャル,35～44歳,0.151
インドネシア,IDN,ソーシャル,45～54歳,0.065
インドネシア,IDN,ソーシャル,55歳以上,0.024
インド,IND,RMG,18～24歳,0.245
インド,IND,RMG,25～34歳,0.462
インド,IND,RMG,35～44歳,0.243
インド,IND,RMG,45～54歳,0.045
インド,IND,RMG,55歳以上,0.006
インド,IND,Eコマース,18～24歳,0.208
