Country,Country code,year,category,category2,revenue
France,FRA,2016,Finance,Non-Gaming,944787.78
France,FRA,2015,Finance,Non-Gaming,929937.54
France,FRA,2017,Magazines & Newspapers,Non-Gaming,929299.82
France,FRA,2014,Finance,Non-Gaming,919147.83
France,FRA,2020,Shopping,Non-Gaming,916979.81
France,FRA,2021,Art & Design,Non-Gaming,916866.31
France,FRA,2014,Communication,Non-Gaming,896442.55
France,FRA,2014,Food & Drink,Non-Gaming,883106.23
France,FRA,2016,Maps & Navigation,Non-Gaming,879888.73
France,FRA,2021,Food & Drink,Non-Gaming,879008.53
France,FRA,2020,Food & Drink,Non-Gaming,875701.86
France,FRA,2018,Magazines & Newspapers,Non-Gaming,860827.97
France,FRA,2023,Personalization,Non-Gaming,847246.35
France,FRA,2014,Music & Audio,Non-Gaming,821132.26
France,FRA,2015,Maps & Navigation,Non-Gaming,815140.03
France,FRA,2021,Parenting,Non-Gaming,783345.75
France,FRA,2018,Travel & Local,Non-Gaming,771940.81
France,FRA,2018,Video Players & Editors,Non-Gaming,748432.38
France,FRA,2014,Travel & Local,Non-Gaming,742275.55
France,FRA,2022,Personalization,Non-Gaming,733821.91
France,FRA,2017,Books & Reference,Non-Gaming,718046.5
France,FRA,2018,Graphics & Design,Non-Gaming,717038.62
France,FRA,2015,Food & Drink,Non-Gaming,694600.55
France,FRA,2015,Music & Audio,Non-Gaming,683166.27
France,FRA,2016,Food & Drink,Non-Gaming,664781.86
France,FRA,2017,Food & Drink,Non-Gaming,650476.3
France,FRA,2024,Auto & Vehicles,Non-Gaming,630939.99
France,FRA,2019,Food & Drink,Non-Gaming,595134.04
France,FRA,2018,Food & Drink,Non-Gaming,589646.54
France,FRA,2014,Personalization,Non-Gaming,568529.11
France,FRA,2021,Personalization,Non-Gaming,552625.36
France,FRA,2016,Books & Reference,Non-Gaming,549287.97
France,FRA,2023,Auto & Vehicles,Non-Gaming,532615.28
France,FRA,2014,Books & Reference,Non-Gaming,518950.53
France,FRA,2016,News & Magazines,Non-Gaming,518505.06
France,FRA,2021,Auto & Vehicles,Non-Gaming,515232.05
France,FRA,2020,Auto & Vehicles,Non-Gaming,513076.25
France,FRA,2017,Photography,Non-Gaming,510028.79
France,FRA,2020,Art & Design,Non-Gaming,471884.3
France,FRA,2017,Travel & Local,Non-Gaming,466863.99
France,FRA,2018,Shopping,Non-Gaming,443976.46
France,FRA,2019,Auto & Vehicles,Non-Gaming,443932.89
France,FRA,2022,Auto & Vehicles,Non-Gaming,434665.77
France,FRA,2020,Parenting,Non-Gaming,419053.89
France,FRA,2024,House & Home,Non-Gaming,416972.57
France,FRA,2015,Books & Reference,Non-Gaming,415597.89
France,FRA,2017,Shopping,Non-Gaming,414112.97
France,FRA,2014,Photography,Non-Gaming,401112.34
France,FRA,2018,Auto & Vehicles,Non-Gaming,388783.07
France,FRA,2016,Travel & Local,Non-Gaming,383967.7
France,FRA,2017,Video Players & Editors,Non-Gaming,373905
France,FRA,2015,Travel & Local,Non-Gaming,373497.25
France,FRA,2019,Shopping,Non-Gaming,360427.13
France,FRA,2016,Photography,Non-Gaming,345696.38
France,FRA,2017,Graphics & Design,Non-Gaming,321544.36
France,FRA,2023,House & Home,Non-Gaming,309624.85
France,FRA,2016,Video Players & Editors,Non-Gaming,301984.65
France,FRA,2017,Auto & Vehicles,Non-Gaming,292262.44
France,FRA,2015,News & Magazines,Non-Gaming,278240.59
France,FRA,2015,Personalization,Non-Gaming,272050.09
France,FRA,2014,News & Magazines,Non-Gaming,270503.37
France,FRA,2015,Photography,Non-Gaming,268852.17
France,FRA,2014,Video Players & Editors,Non-Gaming,267644.79
France,FRA,2022,House & Home,Non-Gaming,267281.33
France,FRA,2018,Personalization,Non-Gaming,263923.45
France,FRA,2020,Personalization,Non-Gaming,245633.63
France,FRA,2024,Developer Tools,Non-Gaming,239406.21
France,FRA,2016,Personalization,Non-Gaming,238018.28
France,FRA,2018,Comics,Non-Gaming,235051.96
France,FRA,2021,House & Home,Non-Gaming,224059.15
France,FRA,2015,Video Players & Editors,Non-Gaming,222752.78
France,FRA,2024,Beauty,Non-Gaming,219197.75
France,FRA,2016,Graphics & Design,Non-Gaming,209536.09
France,FRA,2019,Personalization,Non-Gaming,204941.15
France,FRA,2016,Shopping,Non-Gaming,201218.51
France,FRA,2019,Parenting,Non-Gaming,196494.3
France,FRA,2015,Shopping,Non-Gaming,192317.66
France,FRA,2016,Auto & Vehicles,Non-Gaming,183669.31
France,FRA,2023,Developer Tools,Non-Gaming,177455.16
France,FRA,2017,Personalization,Non-Gaming,171698.11
France,FRA,2024,Events,Non-Gaming,167761.09
France,FRA,2022,Developer Tools,Non-Gaming,154666.54
France,FRA,2019,Art & Design,Non-Gaming,153426.32
France,FRA,2023,Beauty,Non-Gaming,153331.37
France,FRA,2014,Shopping,Non-Gaming,149363.01
France,FRA,2018,Parenting,Non-Gaming,135553.19
France,FRA,2020,House & Home,Non-Gaming,131646.21
France,FRA,2021,Developer Tools,Non-Gaming,122692.06
France,FRA,2015,Auto & Vehicles,Non-Gaming,115664.35
France,FRA,2017,Parenting,Non-Gaming,110263.34
France,FRA,2014,Catalogs,Non-Gaming,102818.44
France,FRA,2019,House & Home,Non-Gaming,102296.8
France,FRA,2022,Libraries & Demo,Non-Gaming,101117.06
France,FRA,2014,Comics,Non-Gaming,101020.62
France,FRA,2015,Graphics & Design,Non-Gaming,98003.07
France,FRA,2016,Parenting,Non-Gaming,97506.14
France,FRA,2024,Libraries & Demo,Non-Gaming,92739.78
France,FRA,2023,Events,Non-Gaming,92278.28
France,FRA,2023,Libraries & Demo,Non-Gaming,90450.83
France,FRA,2022,Beauty,Non-Gaming,90296.17
France,FRA,2021,Libraries & Demo,Non-Gaming,90184.38
France,FRA,2014,Auto & Vehicles,Non-Gaming,85705.74
France,FRA,2014,Transportation,Non-Gaming,85685.82
France,FRA,2015,Catalogs,Non-Gaming,82570.16
France,FRA,2020,Developer Tools,Non-Gaming,79240.59
France,FRA,2018,Art & Design,Non-Gaming,78939.84
France,FRA,2014,Graphics & Design,Non-Gaming,77060.41
France,FRA,2018,House & Home,Non-Gaming,76965.15
France,FRA,2014,Media & Video,Non-Gaming,75864.89
France,FRA,2016,Catalogs,Non-Gaming,74139.24
France,FRA,2020,Libraries & Demo,Non-Gaming,70197.79
France,FRA,2017,Catalogs,Non-Gaming,68399.08
France,FRA,2022,Events,Non-Gaming,63375.23
France,FRA,2017,Comics,Non-Gaming,58115.42
France,FRA,2018,Libraries & Demo,Non-Gaming,57516.56
France,FRA,2015,Parenting,Non-Gaming,57422.86
France,FRA,2021,Beauty,Non-Gaming,53672.37
France,FRA,2019,Libraries & Demo,Non-Gaming,49354.3
France,FRA,2017,House & Home,Non-Gaming,47410.98
France,FRA,2015,Comics,Non-Gaming,45401.2
France,FRA,2016,Comics,Non-Gaming,44773.18
France,FRA,2017,Art & Design,Non-Gaming,38203.57
France,FRA,2020,Beauty,Non-Gaming,35861.24
France,FRA,2019,Developer Tools,Non-Gaming,35810.62
France,FRA,2014,Parenting,Non-Gaming,34081.57
France,FRA,2016,House & Home,Non-Gaming,32960.88
France,FRA,2021,Events,Non-Gaming,30720.43
France,FRA,2018,Developer Tools,Non-Gaming,26158.71
France,FRA,2016,Art & Design,Non-Gaming,25488.87
France,FRA,2015,House & Home,Non-Gaming,25217.73
France,FRA,2017,Libraries & Demo,Non-Gaming,25066.46
France,FRA,2020,Events,Non-Gaming,24889.01
France,FRA,2015,Transportation,Non-Gaming,23454.11
France,FRA,2019,Beauty,Non-Gaming,22528.97
France,FRA,2015,Art & Design,Non-Gaming,21404.75
France,FRA,2016,Libraries & Demo,Non-Gaming,19880.49
France,FRA,2014,Libraries & Demo,Non-Gaming,18977.38
France,FRA,2019,Events,Non-Gaming,16716.65
France,FRA,2015,Media & Video,Non-Gaming,16654.51
France,FRA,2021,Stickers,Non-Gaming,15955.89
France,FRA,2018,Beauty,Non-Gaming,15938.84
France,FRA,2014,Art & Design,Non-Gaming,15042.39
France,FRA,2017,Developer Tools,Non-Gaming,14997.22
France,FRA,2015,Libraries & Demo,Non-Gaming,13778.94
France,FRA,2016,Transportation,Non-Gaming,13284.61
France,FRA,2016,Media & Video,Non-Gaming,12527.45
France,FRA,2014,House & Home,Non-Gaming,12478.8
France,FRA,2018,Events,Non-Gaming,10053.92
France,FRA,2016,Developer Tools,Non-Gaming,9039.9
France,FRA,2017,Beauty,Non-Gaming,8479.83
France,FRA,2015,Developer Tools,Non-Gaming,5890.18
France,FRA,2014,Developer Tools,Non-Gaming,5475.84
France,FRA,2017,Events,Non-Gaming,4402.29
France,FRA,2014,Beauty,Non-Gaming,3663.44
France,FRA,2016,Beauty,Non-Gaming,3338.35
France,FRA,2015,Beauty,Non-Gaming,3190.91
France,FRA,2020,Stickers,Non-Gaming,2714.11
France,FRA,2017,Transportation,Non-Gaming,2060.17
France,FRA,2019,Media & Video,Non-Gaming,1809.69
France,FRA,2018,Media & Video,Non-Gaming,1785.83
France,FRA,2017,Media & Video,Non-Gaming,1583.35
France,FRA,2018,Transportation,Non-Gaming,943.09
France,FRA,2014,Stickers,Non-Gaming,796.47
France,FRA,2020,Media & Video,Non-Gaming,779.21
France,FRA,2016,Events,Non-Gaming,745.62
France,FRA,2017,Stickers,Non-Gaming,435.64
France,FRA,2019,Stickers,Non-Gaming,423.08
France,FRA,2015,Stickers,Non-Gaming,416.32
France,FRA,2016,Stickers,Non-Gaming,380.24
France,FRA,2018,Stickers,Non-Gaming,379.43
France,FRA,2019,Transportation,Non-Gaming,355.82
France,FRA,2015,Events,Non-Gaming,288.54
France,FRA,2021,Media & Video,Non-Gaming,145.79
France,FRA,2023,Media & Video,Non-Gaming,106.16
France,FRA,2014,,Non-Gaming,79.07
France,FRA,2014,Events,Non-Gaming,66.1
France,FRA,2015,,Non-Gaming,33.65
France,FRA,2016,,Non-Gaming,9.89
France,FRA,2018,Catalogs,Non-Gaming,0
France,FRA,2022,Stickers,Non-Gaming,0
France,FRA,2024,Stickers,Non-Gaming,0
France,FRA,2020,Transportation,Non-Gaming,0
U.K.,GBR,2024,Entertainment,Non-Gaming,511732662.6
U.K.,GBR,2023,Entertainment,Non-Gaming,394645217.9
U.K.,GBR,2024,Productivity,Non-Gaming,374624939.3
U.K.,GBR,2022,Entertainment,Non-Gaming,338396364.1
U.K.,GBR,2024,Photo & Video,Non-Gaming,322195482.8
U.K.,GBR,2024,Health & Fitness,Non-Gaming,285727763.3
U.K.,GBR,2021,Entertainment,Non-Gaming,264900849
U.K.,GBR,2024,Lifestyle,Non-Gaming,241029080.4
U.K.,GBR,2023,Health & Fitness,Non-Gaming,240552095.1
U.K.,GBR,2021,Health & Fitness,Non-Gaming,229220353.4
U.K.,GBR,2023,Productivity,Non-Gaming,227028526.1
U.K.,GBR,2023,Lifestyle,Non-Gaming,226956676.2
U.K.,GBR,2023,Photo & Video,Non-Gaming,213670205.4
U.K.,GBR,2022,Lifestyle,Non-Gaming,213224234.9
U.K.,GBR,2022,Health & Fitness,Non-Gaming,212678886.5
U.K.,GBR,2021,Lifestyle,Non-Gaming,183935454.9
U.K.,GBR,2024,Education,Non-Gaming,174664778.5
U.K.,GBR,2020,Health & Fitness,Non-Gaming,166527079.8
U.K.,GBR,2020,Entertainment,Non-Gaming,160125962.3
U.K.,GBR,2023,Education,Non-Gaming,151432322.6
U.K.,GBR,2021,Photo & Video,Non-Gaming,147964821.8
U.K.,GBR,2022,Photo & Video,Non-Gaming,146568231.5
U.K.,GBR,2020,Lifestyle,Non-Gaming,128700838.9
U.K.,GBR,2024,Social,Non-Gaming,128165437.1
U.K.,GBR,2022,Productivity,Non-Gaming,127834303.3
U.K.,GBR,2021,Education,Non-Gaming,124792373.1
U.K.,GBR,2022,Education,Non-Gaming,122035392.6
U.K.,GBR,2024,Social Networking,Non-Gaming,117888229.3
U.K.,GBR,2019,Lifestyle,Non-Gaming,113408935.1
U.K.,GBR,2021,Productivity,Non-Gaming,110923484.5
U.K.,GBR,2020,Photo & Video,Non-Gaming,105928631.1
U.K.,GBR,2019,Entertainment,Non-Gaming,105862327
U.K.,GBR,2024,Business,Non-Gaming,102716220.3
U.K.,GBR,2020,Education,Non-Gaming,99220892.91
U.K.,GBR,2024,Music,Non-Gaming,96225559.97
U.K.,GBR,2023,Social Networking,Non-Gaming,95825418.62
U.K.,GBR,2018,Entertainment,Non-Gaming,91535894.06
U.K.,GBR,2018,Lifestyle,Non-Gaming,89859967.78
U.K.,GBR,2021,Social Networking,Non-Gaming,89010446.58
U.K.,GBR,2019,Health & Fitness,Non-Gaming,87970930.27
U.K.,GBR,2020,Productivity,Non-Gaming,81112033.75
U.K.,GBR,2022,Social Networking,Non-Gaming,80425034.8
U.K.,GBR,2023,Music,Non-Gaming,80215641.51
U.K.,GBR,2023,Business,Non-Gaming,79781166.55
U.K.,GBR,2021,Music,Non-Gaming,77199584.69
U.K.,GBR,2023,Social,Non-Gaming,73804057.6
U.K.,GBR,2019,Music,Non-Gaming,73701106.06
U.K.,GBR,2020,Social Networking,Non-Gaming,73258196.68
U.K.,GBR,2022,Music,Non-Gaming,73235152.52
U.K.,GBR,2024,Dating,Non-Gaming,72893461.34
U.K.,GBR,2020,Music,Non-Gaming,72030742.88
U.K.,GBR,2019,Photo & Video,Non-Gaming,69114281.99
U.K.,GBR,2019,Productivity,Non-Gaming,65762805.45
U.K.,GBR,2018,Health & Fitness,Non-Gaming,62976511.72
U.K.,GBR,2022,Business,Non-Gaming,62892265.96
U.K.,GBR,2024,Books,Non-Gaming,62351057.14
U.K.,GBR,2024,Utilities,Non-Gaming,61487639.5
U.K.,GBR,2019,Education,Non-Gaming,60109531.31
U.K.,GBR,2023,Dating,Non-Gaming,58323988.04
U.K.,GBR,2016,Music,Non-Gaming,57653680.61
U.K.,GBR,2021,Business,Non-Gaming,56204876.22
U.K.,GBR,2019,Social Networking,Non-Gaming,55312600.01
U.K.,GBR,2024,News,Non-Gaming,55298152.68
U.K.,GBR,2023,Books,Non-Gaming,54539143.96
U.K.,GBR,2017,Lifestyle,Non-Gaming,54510572.61
U.K.,GBR,2018,Music,Non-Gaming,53788107.23
U.K.,GBR,2017,Entertainment,Non-Gaming,52144629.61
U.K.,GBR,2018,Productivity,Non-Gaming,51862130.75
U.K.,GBR,2022,Social,Non-Gaming,51274473.74
U.K.,GBR,2018,Education,Non-Gaming,44655661.44
U.K.,GBR,2024,Sports,Non-Gaming,44282448.22
U.K.,GBR,2023,News,Non-Gaming,44189427.3
U.K.,GBR,2015,Music,Non-Gaming,43814330.43
U.K.,GBR,2023,Utilities,Non-Gaming,43720943.33
U.K.,GBR,2018,Social Networking,Non-Gaming,43214532.17
U.K.,GBR,2021,Social,Non-Gaming,42391097.68
U.K.,GBR,2022,Dating,Non-Gaming,41846568.7
U.K.,GBR,2024,Music & Audio,Non-Gaming,41436803.25
U.K.,GBR,2020,Business,Non-Gaming,39615783.79
U.K.,GBR,2017,Social Networking,Non-Gaming,38952488.32
U.K.,GBR,2017,Music,Non-Gaming,36963999.27
U.K.,GBR,2023,Sports,Non-Gaming,36660945.08
U.K.,GBR,2022,Books,Non-Gaming,35418381.9
U.K.,GBR,2022,News,Non-Gaming,35294322.69
U.K.,GBR,2016,Lifestyle,Non-Gaming,34858726.7
U.K.,GBR,2017,Health & Fitness,Non-Gaming,34831246.48
U.K.,GBR,2016,Social Networking,Non-Gaming,34424038.34
U.K.,GBR,2018,Photo & Video,Non-Gaming,34403055.34
U.K.,GBR,2022,Utilities,Non-Gaming,32812065.77
U.K.,GBR,2015,Social Networking,Non-Gaming,32742993.19
U.K.,GBR,2016,Entertainment,Non-Gaming,32657113.22
U.K.,GBR,2018,Dating,Non-Gaming,32553696.02
U.K.,GBR,2021,Utilities,Non-Gaming,31659609.04
U.K.,GBR,2022,Sports,Non-Gaming,29594819.97
U.K.,GBR,2014,Social Networking,Non-Gaming,29226510.8
U.K.,GBR,2017,Productivity,Non-Gaming,28565953.58
U.K.,GBR,2021,Dating,Non-Gaming,28316776.5
U.K.,GBR,2015,Lifestyle,Non-Gaming,28197004.38
U.K.,GBR,2017,Education,Non-Gaming,27851653.93
U.K.,GBR,2020,Social,Non-Gaming,27837305.4
U.K.,GBR,2019,Dating,Non-Gaming,27657621.9
U.K.,GBR,2024,Tools,Non-Gaming,26909416.28
U.K.,GBR,2024,Books & Reference,Non-Gaming,26821899.55
U.K.,GBR,2014,News,Non-Gaming,26654811.95
U.K.,GBR,2020,News,Non-Gaming,26446696.53
U.K.,GBR,2021,Sports,Non-Gaming,25873434.83
U.K.,GBR,2023,Books & Reference,Non-Gaming,25608348.67
U.K.,GBR,2019,Business,Non-Gaming,25339895.21
U.K.,GBR,2021,News,Non-Gaming,25068437.53
U.K.,GBR,2023,Music & Audio,Non-Gaming,24074485.35
U.K.,GBR,2021,Books,Non-Gaming,23719283.38
U.K.,GBR,2020,Dating,Non-Gaming,23711594.9
U.K.,GBR,2014,Lifestyle,Non-Gaming,22786619.99
U.K.,GBR,2024,Navigation,Non-Gaming,22744456.83
U.K.,GBR,2020,Utilities,Non-Gaming,22691576.13
U.K.,GBR,2016,Health & Fitness,Non-Gaming,22546204.99
U.K.,GBR,2024,Finance,Non-Gaming,22285213.72
U.K.,GBR,2023,Tools,Non-Gaming,21898893.71
U.K.,GBR,2014,Music,Non-Gaming,21334886.2
U.K.,GBR,2015,Education,Non-Gaming,21105588.53
U.K.,GBR,2016,Education,Non-Gaming,20966898.65
U.K.,GBR,2019,Utilities,Non-Gaming,19425281.79
U.K.,GBR,2023,Navigation,Non-Gaming,19249827.95
U.K.,GBR,2024,Graphics & Design,Non-Gaming,18395827.74
U.K.,GBR,2015,News,Non-Gaming,17980562.88
U.K.,GBR,2015,Productivity,Non-Gaming,17657449.65
U.K.,GBR,2014,Education,Non-Gaming,17270858.19
U.K.,GBR,2018,Business,Non-Gaming,17268334.56
U.K.,GBR,2019,News,Non-Gaming,17155914.13
U.K.,GBR,2022,Books & Reference,Non-Gaming,17093355.2
U.K.,GBR,2023,Finance,Non-Gaming,16696914.52
U.K.,GBR,2016,Productivity,Non-Gaming,16626094.76
U.K.,GBR,2022,Tools,Non-Gaming,16550464.78
U.K.,GBR,2015,Entertainment,Non-Gaming,16505879.75
U.K.,GBR,2022,Navigation,Non-Gaming,16475790.25
U.K.,GBR,2020,Sports,Non-Gaming,16399336.49
U.K.,GBR,2024,Communication,Non-Gaming,16237314.31
U.K.,GBR,2023,Graphics & Design,Non-Gaming,16181156.6
U.K.,GBR,2021,Finance,Non-Gaming,15955425.25
U.K.,GBR,2021,Tools,Non-Gaming,15893912.08
U.K.,GBR,2017,Dating,Non-Gaming,15698884.17
U.K.,GBR,2021,Navigation,Non-Gaming,15430227.84
U.K.,GBR,2014,Productivity,Non-Gaming,15402273.38
U.K.,GBR,2014,Entertainment,Non-Gaming,15174747.88
U.K.,GBR,2021,Graphics & Design,Non-Gaming,14635923.24
U.K.,GBR,2015,Health & Fitness,Non-Gaming,14384852.47
U.K.,GBR,2018,News,Non-Gaming,14248430.92
U.K.,GBR,2019,Social,Non-Gaming,14147370.31
U.K.,GBR,2021,Books & Reference,Non-Gaming,14036582.67
U.K.,GBR,2024,Photography,Non-Gaming,14008968.93
U.K.,GBR,2016,News,Non-Gaming,13893835.59
U.K.,GBR,2019,Sports,Non-Gaming,13335746.52
U.K.,GBR,2022,Graphics & Design,Non-Gaming,13276814.53
U.K.,GBR,2022,Finance,Non-Gaming,13164381.5
U.K.,GBR,2014,Sports,Non-Gaming,13117921.65
U.K.,GBR,2015,Sports,Non-Gaming,12947131.58
U.K.,GBR,2018,Utilities,Non-Gaming,12752647.61
U.K.,GBR,2020,Books,Non-Gaming,12570444.81
U.K.,GBR,2014,Health & Fitness,Non-Gaming,12293091.92
U.K.,GBR,2020,Tools,Non-Gaming,12189637.43
U.K.,GBR,2023,Photography,Non-Gaming,12162575.68
U.K.,GBR,2024,News & Magazines,Non-Gaming,11819357.31
U.K.,GBR,2017,News,Non-Gaming,11736974.83
U.K.,GBR,2023,Communication,Non-Gaming,11584604.59
U.K.,GBR,2018,Sports,Non-Gaming,11519751.58
U.K.,GBR,2021,Maps & Navigation,Non-Gaming,11445912.37
U.K.,GBR,2024,Reference,Non-Gaming,11029061.69
U.K.,GBR,2017,Photo & Video,Non-Gaming,10777428.54
U.K.,GBR,2020,Finance,Non-Gaming,10665190.02
U.K.,GBR,2020,Maps & Navigation,Non-Gaming,10613542.37
U.K.,GBR,2016,Sports,Non-Gaming,10394716.44
U.K.,GBR,2015,Photo & Video,Non-Gaming,10357860.53
U.K.,GBR,2014,Navigation,Non-Gaming,10235822.93
U.K.,GBR,2015,Navigation,Non-Gaming,10187763.2
U.K.,GBR,2024,Shopping,Non-Gaming,10125326.22
U.K.,GBR,2019,Tools,Non-Gaming,9959970.55
U.K.,GBR,2017,Business,Non-Gaming,9828476.99
U.K.,GBR,2018,Social,Non-Gaming,9819964.66
U.K.,GBR,2021,Photography,Non-Gaming,9636293.66
U.K.,GBR,2022,Photography,Non-Gaming,9559079.93
U.K.,GBR,2020,Navigation,Non-Gaming,9483649.27
U.K.,GBR,2024,Travel,Non-Gaming,9474866.3
U.K.,GBR,2014,Photo & Video,Non-Gaming,9467685.39
U.K.,GBR,2016,Photo & Video,Non-Gaming,9450193.36
U.K.,GBR,2020,Graphics & Design,Non-Gaming,9213888.55
U.K.,GBR,2024,Maps & Navigation,Non-Gaming,9202352.53
U.K.,GBR,2023,Reference,Non-Gaming,8756052.72
U.K.,GBR,2017,Sports,Non-Gaming,8714101.87
U.K.,GBR,2022,Communication,Non-Gaming,8571232.97
U.K.,GBR,2024,Medical,Non-Gaming,8446467.76
U.K.,GBR,2020,Books & Reference,Non-Gaming,8342757.93
U.K.,GBR,2022,Music & Audio,Non-Gaming,8090402.97
U.K.,GBR,2023,News & Magazines,Non-Gaming,7972989.75
U.K.,GBR,2020,Photography,Non-Gaming,7814825.32
U.K.,GBR,2015,Business,Non-Gaming,7773053.08
U.K.,GBR,2023,Maps & Navigation,Non-Gaming,7770275.62
U.K.,GBR,2019,Navigation,Non-Gaming,7761895.54
U.K.,GBR,2016,Business,Non-Gaming,7650675.86
U.K.,GBR,2023,Travel,Non-Gaming,7578698.13
U.K.,GBR,2018,Books,Non-Gaming,7465375.42
U.K.,GBR,2019,Books,Non-Gaming,7320267.54
U.K.,GBR,2021,News & Magazines,Non-Gaming,7256714.89
U.K.,GBR,2018,Tools,Non-Gaming,7218619.87
U.K.,GBR,2021,Reference,Non-Gaming,7176770.35
U.K.,GBR,2014,Business,Non-Gaming,7083482.08
U.K.,GBR,2021,Communication,Non-Gaming,7069390.67
U.K.,GBR,2023,Medical,Non-Gaming,6885322.64
U.K.,GBR,2020,News & Magazines,Non-Gaming,6881924.46
U.K.,GBR,2017,Utilities,Non-Gaming,6858597.45
U.K.,GBR,2015,Utilities,Non-Gaming,6809024.31
U.K.,GBR,2024,Art & Design,Non-Gaming,6747499.46
U.K.,GBR,2014,Utilities,Non-Gaming,6729533.92
U.K.,GBR,2019,Finance,Non-Gaming,6703995.87
U.K.,GBR,2022,Maps & Navigation,Non-Gaming,6532525.61
U.K.,GBR,2016,Utilities,Non-Gaming,6507190.34
U.K.,GBR,2020,Music & Audio,Non-Gaming,6455186.64
U.K.,GBR,2021,Medical,Non-Gaming,6446040.93
U.K.,GBR,2022,Reference,Non-Gaming,6426742.94
U.K.,GBR,2018,Navigation,Non-Gaming,6393381.52
U.K.,GBR,2020,Reference,Non-Gaming,6392929.3
U.K.,GBR,2024,Video Players & Editors,Non-Gaming,6335440.24
U.K.,GBR,2019,Music & Audio,Non-Gaming,6069473.85
U.K.,GBR,2019,Maps & Navigation,Non-Gaming,5966539.65
U.K.,GBR,2016,Navigation,Non-Gaming,5946798.35
U.K.,GBR,2017,Books,Non-Gaming,5848879.04
U.K.,GBR,2022,Travel,Non-Gaming,5846936.58
U.K.,GBR,2018,Reference,Non-Gaming,5839146.44
U.K.,GBR,2021,Music & Audio,Non-Gaming,5838472.93
U.K.,GBR,2014,Books,Non-Gaming,5824335.43
U.K.,GBR,2022,Medical,Non-Gaming,5798630.08
U.K.,GBR,2024,Food & Drink,Non-Gaming,5686967.36
U.K.,GBR,2016,Dating,Non-Gaming,5648023.66
U.K.,GBR,2018,Finance,Non-Gaming,5620099.19
U.K.,GBR,2015,Reference,Non-Gaming,5586322.66
U.K.,GBR,2024,Weather,Non-Gaming,5563824.45
U.K.,GBR,2022,News & Magazines,Non-Gaming,5540651.2
U.K.,GBR,2023,Weather,Non-Gaming,5538214.47
U.K.,GBR,2023,Art & Design,Non-Gaming,5463158.05
U.K.,GBR,2021,Video Players & Editors,Non-Gaming,5300353.17
U.K.,GBR,2014,Reference,Non-Gaming,5123652.25
U.K.,GBR,2017,Social,Non-Gaming,5005194.6
U.K.,GBR,2017,Navigation,Non-Gaming,5000869.65
U.K.,GBR,2019,Photography,Non-Gaming,4938013.01
U.K.,GBR,2019,Reference,Non-Gaming,4895631.4
U.K.,GBR,2018,Music & Audio,Non-Gaming,4858477.1
U.K.,GBR,2020,Communication,Non-Gaming,4721578.77
U.K.,GBR,2021,Travel,Non-Gaming,4634409.34
U.K.,GBR,2020,Video Players & Editors,Non-Gaming,4624486.95
U.K.,GBR,2019,News & Magazines,Non-Gaming,4580929.27
U.K.,GBR,2020,Medical,Non-Gaming,4513884.89
U.K.,GBR,2022,Weather,Non-Gaming,4505763.22
U.K.,GBR,2021,Weather,Non-Gaming,4478649.44
U.K.,GBR,2023,Video Players & Editors,Non-Gaming,4388101.86
U.K.,GBR,2020,Travel,Non-Gaming,4378776.19
U.K.,GBR,2014,Travel,Non-Gaming,4245867.43
U.K.,GBR,2019,Graphics & Design,Non-Gaming,4222553.07
U.K.,GBR,2017,Reference,Non-Gaming,4196288.02
U.K.,GBR,2014,Communication,Non-Gaming,4158272.99
U.K.,GBR,2017,Tools,Non-Gaming,4116141.37
U.K.,GBR,2015,Books,Non-Gaming,4095515.93
U.K.,GBR,2023,Food & Drink,Non-Gaming,3998371.05
U.K.,GBR,2019,Travel,Non-Gaming,3973550.96
U.K.,GBR,2015,Travel,Non-Gaming,3947134.39
U.K.,GBR,2024,Parenting,Non-Gaming,3823566.2
U.K.,GBR,2014,Magazines & Newspapers,Non-Gaming,3809211.45
U.K.,GBR,2024,Comics,Non-Gaming,3806185.22
U.K.,GBR,2021,Food & Drink,Non-Gaming,3783813.23
U.K.,GBR,2018,Travel,Non-Gaming,3672119.33
U.K.,GBR,2014,Food & Drink,Non-Gaming,3600812.52
U.K.,GBR,2019,Communication,Non-Gaming,3555241.44
U.K.,GBR,2020,Weather,Non-Gaming,3553460.29
U.K.,GBR,2024,Auto & Vehicles,Non-Gaming,3512218.67
U.K.,GBR,2022,Video Players & Editors,Non-Gaming,3485783.23
U.K.,GBR,2019,Weather,Non-Gaming,3467171.93
U.K.,GBR,2019,Books & Reference,Non-Gaming,3408971.43
U.K.,GBR,2016,Reference,Non-Gaming,3404176.52
U.K.,GBR,2023,Comics,Non-Gaming,3354581.27
U.K.,GBR,2018,Maps & Navigation,Non-Gaming,3338057.98
U.K.,GBR,2022,Food & Drink,Non-Gaming,3337284.59
U.K.,GBR,2019,Medical,Non-Gaming,3299244.43
U.K.,GBR,2018,Weather,Non-Gaming,3288105.51
U.K.,GBR,2023,Shopping,Non-Gaming,3220916.62
U.K.,GBR,2024,Travel & Local,Non-Gaming,3201336.37
U.K.,GBR,2021,Shopping,Non-Gaming,3186226.83
U.K.,GBR,2017,Music & Audio,Non-Gaming,3120383.73
U.K.,GBR,2022,Comics,Non-Gaming,3078560.79
U.K.,GBR,2021,Comics,Non-Gaming,3030208.8
